# GENERATED by scripts/build_tree_mix_csv.py from
# docs/evidence/vanilla_tree_mix.csv (scripts/measure_vanilla_tree_mix.py over the real CK3 1.19
# gfx/map/map_object_data/generated/*.txt). Do not hand-edit: put human decisions in
# overrides/tree_mix.csv, which the converter applies on top. Method and provenance:
# docs/step_map_paint.md section 9.9.
#
# P(generator file | CK3 terrain key, winter climate zone, latitude band). `*` is a
# wildcard: the sampler tries (terrain, climate, band), then (terrain, *, band),
# then (terrain, climate, *), then (terrain, *, *), then the terrain's single row in
# mappings/tree_meshes.csv -- latitude before climate, measured, see
# docs/evidence/vanilla_tree_mix_conditioning.csv. lat_band 0 is the northernmost
# tenth of the canvas.
# min-count 100, min-p 0.002, 277 conditions, 1632 rows.
ck3_terrain,climate,lat_band,file,count,p
mountains,*,1,tree_pine_01_a_generator_1.txt,1595,0.899605
mountains,*,1,tree_pine_01_b_generator_1.txt,94,0.053017
mountains,*,1,tree_leaf_high_generator_3.txt,33,0.018613
mountains,*,1,tree_leaf_high_generator_1.txt,31,0.017484
mountains,*,1,tree_leaf_high_generator_2.txt,16,0.009024
mountains,*,1,tree_pine_impassable_01_a_generator_1.txt,4,0.002256
mountains,*,2,tree_leaf_high_generator_3.txt,1146,0.391795
mountains,*,2,tree_leaf_high_generator_1.txt,992,0.339145
mountains,*,2,tree_leaf_high_generator_2.txt,556,0.190085
mountains,*,2,tree_pine_01_a_generator_1.txt,116,0.039658
mountains,*,2,tree_pine_01_b_generator_1.txt,78,0.026667
mountains,*,2,tree_leaf_2_high_generator_1.txt,37,0.01265
mountains,*,3,tree_leaf_2_high_generator_1.txt,843,0.321633
mountains,*,3,tree_leaf_high_generator_1.txt,700,0.267074
mountains,*,3,tree_leaf_high_generator_3.txt,616,0.235025
mountains,*,3,tree_leaf_high_generator_2.txt,302,0.115223
mountains,*,3,tree_sakura_01_generator.txt,45,0.017169
mountains,*,3,tree_pine_01_b_generator_1.txt,39,0.01488
mountains,*,3,tree_pine_01_a_generator_1.txt,32,0.012209
mountains,*,3,tree_sakura_03_generator.txt,18,0.006868
mountains,*,3,tree_sakura_forest_generator.txt,18,0.006868
mountains,*,3,tree_sakura_02_generator.txt,8,0.003052
mountains,*,4,tree_leaf_high_generator_1.txt,1328,0.338086
mountains,*,4,tree_leaf_high_generator_3.txt,985,0.250764
mountains,*,4,tree_cypress_01_generator_1.txt,508,0.129328
mountains,*,4,tree_leaf_high_generator_2.txt,476,0.121181
mountains,*,4,tree_pine_01_a_generator_1.txt,277,0.070519
mountains,*,4,tree_leaf_2_high_generator_1.txt,197,0.050153
mountains,*,4,tree_pine_01_b_generator_1.txt,125,0.031823
mountains,*,4,tree_jungle_01_d_generator_1.txt,19,0.004837
mountains,*,4,tree_sakura_03_generator.txt,13,0.00331
mountains,*,5,tree_leaf_high_generator_1.txt,2171,0.410087
mountains,*,5,tree_leaf_high_generator_3.txt,1464,0.276539
mountains,*,5,tree_leaf_high_generator_2.txt,730,0.137892
mountains,*,5,tree_jungle_01_d_generator_1.txt,556,0.105025
mountains,*,5,tree_cypress_01_generator_1.txt,246,0.046468
mountains,*,5,tree_leaf_2_high_generator_1.txt,108,0.0204
mountains,*,5,tree_pine_01_a_generator_1.txt,19,0.003589
mountains,*,6,tree_leaf_high_generator_1.txt,58,0.298969
mountains,*,6,tree_leaf_high_generator_3.txt,58,0.298969
mountains,*,6,tree_jungle_01_d_generator_1.txt,40,0.206186
mountains,*,6,tree_leaf_high_generator_2.txt,23,0.118557
mountains,*,6,tree_leaf_2_high_generator_1.txt,14,0.072165
mountains,*,6,tree_jungle_01_c_generator_1.txt,1,0.005155
mountains,*,7,tree_jungle_01_d_generator_1.txt,171,0.291809
mountains,*,7,tree_leaf_high_generator_3.txt,138,0.235495
mountains,*,7,tree_leaf_high_generator_1.txt,127,0.216724
mountains,*,7,tree_leaf_01_single_generator_1.txt,79,0.134812
mountains,*,7,tree_leaf_high_generator_2.txt,50,0.085324
mountains,*,7,tree_cypress_01_generator_1.txt,9,0.015358
mountains,*,7,tree_leaf_2_high_generator_1.txt,6,0.010239
mountains,*,7,tree_jungle_01_c_generator_1.txt,3,0.005119
mountains,*,7,tree_palm_generator_1.txt,3,0.005119
mountains,*,8,tree_leaf_01_single_generator_1.txt,159,0.424
mountains,*,8,tree_jungle_01_d_generator_1.txt,127,0.338667
mountains,*,8,tree_palm_generator_1.txt,27,0.072
mountains,*,8,tree_leaf_high_generator_1.txt,19,0.050667
mountains,*,8,tree_leaf_high_generator_3.txt,14,0.037333
mountains,*,8,tree_jungle_01_c_generator_1.txt,13,0.034667
mountains,*,8,tree_leaf_high_generator_2.txt,12,0.032
mountains,*,8,reeds_01_generator_1.txt,3,0.008
mountains,*,8,tree_leaf_2_high_generator_1.txt,1,0.002667
oasis,*,3,tree_leaf_high_generator_3.txt,55,0.436508
oasis,*,3,tree_leaf_high_generator_1.txt,41,0.325397
oasis,*,3,tree_leaf_high_generator_2.txt,30,0.238095
oasis,*,4,tree_leaf_high_generator_3.txt,56,0.424242
oasis,*,4,tree_leaf_high_generator_1.txt,47,0.356061
oasis,*,4,tree_leaf_high_generator_2.txt,29,0.219697
oasis,*,5,reeds_01_generator_1.txt,435,0.642541
oasis,*,5,tree_palm_generator_1.txt,242,0.357459
oasis,*,6,tree_palm_generator_1.txt,704,0.509776
oasis,*,6,reeds_01_generator_1.txt,677,0.490224
oasis,*,7,tree_palm_generator_1.txt,940,0.538682
oasis,*,7,reeds_01_generator_1.txt,805,0.461318
plains,*,0,tree_pine_impassable_01_a_generator_1.txt,4544,0.52459
plains,*,0,tree_pine_01_b_generator_1.txt,1817,0.209767
plains,*,0,tree_pine_01_a_generator_1.txt,1356,0.156546
plains,*,0,tree_leaf_high_generator_1.txt,663,0.076541
plains,*,0,tree_leaf_high_generator_3.txt,170,0.019626
plains,*,0,tree_leaf_high_generator_2.txt,112,0.01293
plains,*,1,tree_pine_impassable_01_a_generator_1.txt,21672,0.757153
plains,*,1,tree_pine_01_a_generator_1.txt,3530,0.123327
plains,*,1,tree_pine_01_b_generator_1.txt,1997,0.069769
plains,*,1,reeds_01_generator_1.txt,485,0.016944
plains,*,1,tree_leaf_high_generator_3.txt,294,0.010271
plains,*,1,tree_leaf_high_generator_1.txt,256,0.008944
plains,*,1,tree_leaf_high_generator_2.txt,167,0.005834
plains,*,1,tree_leaf_01_single_generator_1.txt,146,0.005101
plains,*,1,tree_leaf_2_high_generator_1.txt,76,0.002655
plains,*,2,reeds_01_generator_1.txt,8429,0.394893
plains,*,2,tree_leaf_high_generator_1.txt,3272,0.153291
plains,*,2,tree_leaf_high_generator_3.txt,2851,0.133568
plains,*,2,tree_leaf_2_high_generator_1.txt,2484,0.116374
plains,*,2,tree_pine_01_a_generator_1.txt,2088,0.097822
plains,*,2,tree_leaf_high_generator_2.txt,1402,0.065683
plains,*,2,tree_pine_01_b_generator_1.txt,620,0.029047
plains,*,2,tree_pine_impassable_01_a_generator_1.txt,199,0.009323
plains,*,3,tree_leaf_high_generator_1.txt,5998,0.356536
plains,*,3,tree_leaf_high_generator_3.txt,4447,0.26434
plains,*,3,tree_leaf_high_generator_2.txt,2229,0.132497
plains,*,3,reeds_01_generator_1.txt,1831,0.108839
plains,*,3,tree_leaf_2_high_generator_1.txt,1706,0.101409
plains,*,3,tree_sakura_01_generator.txt,189,0.011235
plains,*,3,tree_sakura_forest_generator.txt,137,0.008144
plains,*,3,tree_leaf_01_single_generator_1.txt,118,0.007014
plains,*,3,tree_pine_01_b_generator_1.txt,82,0.004874
plains,*,3,tree_sakura_03_generator.txt,50,0.002972
plains,*,3,tree_pine_01_a_generator_1.txt,36,0.00214
plains,*,4,tree_leaf_high_generator_1.txt,3496,0.325361
plains,*,4,tree_leaf_high_generator_3.txt,2820,0.262448
plains,*,4,tree_cypress_01_generator_1.txt,2505,0.233132
plains,*,4,tree_leaf_high_generator_2.txt,1305,0.121452
plains,*,4,reeds_01_generator_1.txt,298,0.027734
plains,*,4,tree_leaf_2_high_generator_1.txt,218,0.020289
plains,*,4,tree_pine_01_a_generator_1.txt,65,0.006049
plains,*,4,tree_pine_01_b_generator_1.txt,38,0.003537
plains,*,5,tree_leaf_high_generator_1.txt,1635,0.31509
plains,*,5,tree_leaf_high_generator_3.txt,1400,0.269802
plains,*,5,tree_cypress_01_generator_1.txt,728,0.140297
plains,*,5,tree_leaf_high_generator_2.txt,701,0.135093
plains,*,5,tree_jungle_01_d_generator_1.txt,506,0.097514
plains,*,5,tree_leaf_01_single_generator_1.txt,71,0.013683
plains,*,5,tree_leaf_2_high_generator_1.txt,67,0.012912
plains,*,5,tree_palm_generator_1.txt,36,0.006938
plains,*,5,tree_jungle_01_c_generator_1.txt,31,0.005974
plains,*,5,reeds_01_generator_1.txt,14,0.002698
plains,*,6,tree_jungle_01_d_generator_1.txt,1215,0.320327
plains,*,6,tree_leaf_high_generator_1.txt,1022,0.269444
plains,*,6,tree_leaf_high_generator_3.txt,945,0.249143
plains,*,6,tree_leaf_high_generator_2.txt,479,0.126285
plains,*,6,tree_palm_generator_1.txt,54,0.014237
plains,*,6,tree_leaf_01_single_generator_1.txt,34,0.008964
plains,*,6,tree_jungle_01_c_generator_1.txt,27,0.007118
plains,*,6,tree_leaf_2_high_generator_1.txt,17,0.004482
plains,*,7,tree_jungle_01_d_generator_1.txt,1360,0.387134
plains,*,7,tree_leaf_high_generator_3.txt,537,0.152861
plains,*,7,tree_leaf_high_generator_1.txt,518,0.147452
plains,*,7,reeds_01_generator_1.txt,452,0.128665
plains,*,7,tree_leaf_high_generator_2.txt,271,0.077142
plains,*,7,tree_leaf_01_single_generator_1.txt,234,0.06661
plains,*,7,tree_palm_generator_1.txt,103,0.02932
plains,*,7,tree_jungle_01_c_generator_1.txt,30,0.00854
plains,*,7,tree_leaf_2_high_generator_1.txt,8,0.002277
plains,*,8,tree_jungle_01_d_generator_1.txt,5929,0.589892
plains,*,8,tree_leaf_high_generator_1.txt,961,0.095612
plains,*,8,tree_leaf_high_generator_3.txt,909,0.090439
plains,*,8,reeds_01_generator_1.txt,815,0.081086
plains,*,8,tree_leaf_01_single_generator_1.txt,804,0.079992
plains,*,8,tree_leaf_high_generator_2.txt,426,0.042384
plains,*,8,tree_jungle_01_c_generator_1.txt,113,0.011243
plains,*,8,tree_palm_generator_1.txt,94,0.009352
plains,*,9,tree_jungle_01_d_generator_1.txt,1337,0.848889
plains,*,9,tree_leaf_01_single_generator_1.txt,189,0.12
plains,*,9,tree_jungle_01_c_generator_1.txt,49,0.031111
steppe,*,2,tree_leaf_high_generator_3.txt,1463,0.256892
steppe,*,2,tree_leaf_high_generator_1.txt,1412,0.247937
steppe,*,2,reeds_01_generator_1.txt,1326,0.232836
steppe,*,2,tree_leaf_high_generator_2.txt,705,0.123793
steppe,*,2,tree_leaf_2_high_generator_1.txt,680,0.119403
steppe,*,2,tree_pine_01_a_generator_1.txt,59,0.01036
steppe,*,2,tree_pine_01_b_generator_1.txt,37,0.006497
steppe,*,2,steppe_bush_01_generator.txt,13,0.002283
steppe,*,3,steppe_bush_01_generator.txt,4632,0.688364
steppe,*,3,tree_leaf_high_generator_3.txt,750,0.111458
steppe,*,3,tree_leaf_high_generator_1.txt,719,0.106851
steppe,*,3,tree_leaf_high_generator_2.txt,401,0.059593
steppe,*,3,reeds_01_generator_1.txt,227,0.033735
steppe,*,4,tree_leaf_high_generator_1.txt,110,0.340557
steppe,*,4,tree_cypress_01_generator_1.txt,101,0.312693
steppe,*,4,tree_leaf_high_generator_3.txt,75,0.232198
steppe,*,4,tree_leaf_high_generator_2.txt,37,0.114551
taiga,*,0,tree_pine_01_b_generator_1.txt,9770,0.682215
taiga,*,0,tree_pine_01_a_generator_1.txt,3969,0.277145
taiga,*,0,tree_leaf_high_generator_1.txt,375,0.026185
taiga,*,0,tree_leaf_high_generator_3.txt,105,0.007332
taiga,*,0,tree_leaf_high_generator_2.txt,63,0.004399
taiga,*,0,tree_pine_impassable_01_a_generator_1.txt,39,0.002723
taiga,*,1,tree_pine_01_b_generator_1.txt,43283,0.715173
taiga,*,1,tree_pine_01_a_generator_1.txt,14222,0.234993
taiga,*,1,tree_pine_impassable_01_a_generator_1.txt,2347,0.03878
taiga,*,1,tree_leaf_high_generator_1.txt,197,0.003255
taiga,*,1,tree_leaf_high_generator_3.txt,184,0.00304
taiga,*,1,reeds_01_generator_1.txt,152,0.002512
taiga,*,1,tree_leaf_2_high_generator_1.txt,136,0.002247
taiga,*,2,tree_pine_01_b_generator_1.txt,21364,0.608349
taiga,*,2,tree_pine_01_a_generator_1.txt,10219,0.29099
taiga,*,2,tree_pine_impassable_01_a_generator_1.txt,1488,0.042371
taiga,*,2,reeds_01_generator_1.txt,816,0.023236
taiga,*,2,tree_leaf_high_generator_1.txt,409,0.011646
taiga,*,2,tree_leaf_high_generator_3.txt,358,0.010194
taiga,*,2,tree_leaf_2_high_generator_1.txt,247,0.007033
taiga,*,2,tree_leaf_high_generator_2.txt,217,0.006179
terraced_hills,*,4,tree_leaf_high_generator_1.txt,40,0.363636
terraced_hills,*,4,tree_leaf_high_generator_3.txt,37,0.336364
terraced_hills,*,4,tree_leaf_high_generator_2.txt,16,0.145455
terraced_hills,*,4,tree_jungle_01_d_generator_1.txt,11,0.1
terraced_hills,*,4,tree_leaf_2_high_generator_1.txt,6,0.054545
terraced_hills,*,5,tree_leaf_high_generator_1.txt,499,0.34944
terraced_hills,*,5,tree_leaf_high_generator_3.txt,419,0.293417
terraced_hills,*,5,tree_jungle_01_d_generator_1.txt,321,0.22479
terraced_hills,*,5,tree_leaf_high_generator_2.txt,189,0.132353
terraced_hills,*,6,tree_jungle_01_d_generator_1.txt,156,0.493671
terraced_hills,*,6,tree_leaf_high_generator_3.txt,61,0.193038
terraced_hills,*,6,tree_leaf_high_generator_1.txt,60,0.189873
terraced_hills,*,6,tree_leaf_high_generator_2.txt,38,0.120253
terraced_hills,*,6,tree_palm_generator_1.txt,1,0.003165
terraced_hills,*,7,tree_jungle_01_d_generator_1.txt,65,0.477941
terraced_hills,*,7,tree_leaf_high_generator_3.txt,33,0.242647
terraced_hills,*,7,tree_leaf_high_generator_1.txt,28,0.205882
terraced_hills,*,7,tree_leaf_high_generator_2.txt,10,0.073529
terraced_hills,*,8,tree_jungle_01_d_generator_1.txt,63,0.340541
terraced_hills,*,8,tree_leaf_01_single_generator_1.txt,53,0.286486
terraced_hills,*,8,tree_leaf_high_generator_3.txt,23,0.124324
terraced_hills,*,8,tree_leaf_high_generator_2.txt,14,0.075676
terraced_hills,*,8,tree_leaf_high_generator_1.txt,11,0.059459
terraced_hills,*,8,tree_palm_generator_1.txt,9,0.048649
terraced_hills,*,8,tree_jungle_01_c_generator_1.txt,6,0.032432
terraced_hills,*,8,tree_leaf_2_high_generator_1.txt,6,0.032432
wetlands,*,1,reeds_01_generator_1.txt,5432,0.78046
wetlands,*,1,tree_pine_01_a_generator_1.txt,1014,0.14569
wetlands,*,1,tree_pine_01_b_generator_1.txt,268,0.038506
wetlands,*,1,tree_leaf_high_generator_3.txt,61,0.008764
wetlands,*,1,tree_leaf_high_generator_1.txt,54,0.007759
wetlands,*,1,tree_pine_impassable_01_a_generator_1.txt,50,0.007184
wetlands,*,1,tree_leaf_2_high_generator_1.txt,48,0.006897
wetlands,*,1,tree_leaf_high_generator_2.txt,33,0.004741
wetlands,*,2,reeds_01_generator_1.txt,16382,0.844128
wetlands,*,2,tree_leaf_high_generator_1.txt,1405,0.072397
wetlands,*,2,tree_leaf_high_generator_3.txt,803,0.041377
wetlands,*,2,tree_leaf_high_generator_2.txt,432,0.02226
wetlands,*,2,tree_leaf_2_high_generator_1.txt,188,0.009687
wetlands,*,2,tree_pine_01_b_generator_1.txt,109,0.005617
wetlands,*,2,tree_pine_01_a_generator_1.txt,88,0.004534
wetlands,*,3,reeds_01_generator_1.txt,4018,0.822181
wetlands,*,3,tree_leaf_high_generator_1.txt,355,0.072642
wetlands,*,3,tree_leaf_high_generator_3.txt,337,0.068958
wetlands,*,3,tree_leaf_high_generator_2.txt,177,0.036219
wetlands,*,4,reeds_01_generator_1.txt,1259,0.620197
wetlands,*,4,tree_leaf_high_generator_1.txt,320,0.157635
wetlands,*,4,tree_leaf_high_generator_3.txt,283,0.139409
wetlands,*,4,tree_leaf_high_generator_2.txt,140,0.068966
wetlands,*,4,tree_cypress_01_generator_1.txt,23,0.01133
wetlands,*,4,tree_pine_01_a_generator_1.txt,5,0.002463
wetlands,*,6,tree_jungle_01_d_generator_1.txt,344,0.519637
wetlands,*,6,reeds_01_generator_1.txt,123,0.185801
wetlands,*,6,tree_leaf_high_generator_1.txt,83,0.125378
wetlands,*,6,tree_leaf_high_generator_3.txt,72,0.108761
wetlands,*,6,tree_leaf_high_generator_2.txt,40,0.060423
wetlands,*,7,reeds_01_generator_1.txt,840,0.44164
wetlands,*,7,tree_jungle_01_d_generator_1.txt,537,0.282334
wetlands,*,7,tree_leaf_01_single_generator_1.txt,213,0.111987
wetlands,*,7,tree_palm_generator_1.txt,139,0.073081
wetlands,*,7,tree_leaf_high_generator_3.txt,66,0.0347
wetlands,*,7,tree_leaf_high_generator_1.txt,50,0.026288
wetlands,*,7,tree_leaf_high_generator_2.txt,31,0.016299
wetlands,*,7,tree_jungle_01_c_generator_1.txt,26,0.01367
wetlands,*,8,tree_jungle_01_d_generator_1.txt,1165,0.450851
wetlands,*,8,reeds_01_generator_1.txt,585,0.226393
wetlands,*,8,tree_leaf_01_single_generator_1.txt,357,0.138158
wetlands,*,8,tree_leaf_high_generator_3.txt,138,0.053406
wetlands,*,8,tree_leaf_high_generator_1.txt,133,0.051471
wetlands,*,8,tree_jungle_01_c_generator_1.txt,94,0.036378
wetlands,*,8,tree_leaf_high_generator_2.txt,66,0.025542
wetlands,*,8,tree_leaf_2_high_generator_1.txt,31,0.011997
wetlands,*,8,tree_palm_generator_1.txt,15,0.005805
desert,*,*,tree_leaf_high_generator_3.txt,908,0.314622
desert,*,*,tree_leaf_high_generator_1.txt,831,0.287942
desert,*,*,tree_leaf_high_generator_2.txt,454,0.157311
desert,*,*,tree_palm_generator_1.txt,393,0.136175
desert,*,*,reeds_01_generator_1.txt,233,0.080735
desert,*,*,tree_jungle_01_d_generator_1.txt,35,0.012128
desert,*,*,tree_leaf_01_single_generator_1.txt,32,0.011088
desert_mountains,*,*,tree_leaf_high_generator_1.txt,167,0.29982
desert_mountains,*,*,tree_leaf_high_generator_3.txt,118,0.211849
desert_mountains,*,*,tree_jungle_01_d_generator_1.txt,89,0.159785
desert_mountains,*,*,tree_leaf_high_generator_2.txt,68,0.122083
desert_mountains,*,*,tree_palm_generator_1.txt,57,0.102334
desert_mountains,*,*,tree_leaf_01_single_generator_1.txt,36,0.064632
desert_mountains,*,*,tree_leaf_2_high_generator_1.txt,10,0.017953
desert_mountains,*,*,tree_jungle_01_c_generator_1.txt,7,0.012567
desert_mountains,*,*,reeds_01_generator_1.txt,5,0.008977
drylands,*,*,tree_palm_generator_1.txt,5008,0.307919
drylands,*,*,tree_leaf_high_generator_1.txt,4457,0.274041
drylands,*,*,tree_leaf_high_generator_3.txt,3841,0.236166
drylands,*,*,tree_leaf_high_generator_2.txt,1806,0.111043
drylands,*,*,reeds_01_generator_1.txt,539,0.033141
drylands,*,*,tree_jungle_01_d_generator_1.txt,301,0.018507
drylands,*,*,tree_leaf_2_high_generator_1.txt,186,0.011436
drylands,*,*,tree_leaf_01_single_generator_1.txt,74,0.00455
drylands,*,*,tree_cypress_01_generator_1.txt,52,0.003197
farmlands,*,*,tree_leaf_high_generator_1.txt,1607,0.369171
farmlands,*,*,tree_leaf_high_generator_3.txt,1286,0.295428
farmlands,*,*,tree_leaf_high_generator_2.txt,588,0.135079
farmlands,*,*,tree_leaf_2_high_generator_1.txt,559,0.128417
farmlands,*,*,tree_cypress_01_generator_1.txt,272,0.062486
farmlands,*,*,tree_leaf_01_single_generator_1.txt,21,0.004824
farmlands,*,*,tree_jungle_01_d_generator_1.txt,20,0.004595
floodplains,*,*,tree_palm_generator_1.txt,4552,0.676676
floodplains,*,*,tree_leaf_high_generator_1.txt,884,0.131411
floodplains,*,*,tree_leaf_high_generator_3.txt,695,0.103315
floodplains,*,*,tree_leaf_high_generator_2.txt,352,0.052326
floodplains,*,*,tree_jungle_01_d_generator_1.txt,143,0.021258
floodplains,*,*,reeds_01_generator_1.txt,87,0.012933
floodplains,*,*,tree_jungle_01_c_generator_1.txt,14,0.002081
forest,*,*,tree_leaf_high_generator_1.txt,84346,0.616781
forest,*,*,tree_leaf_high_generator_3.txt,29614,0.216553
forest,*,*,tree_leaf_high_generator_2.txt,14338,0.104847
forest,*,*,tree_pine_01_b_generator_1.txt,5720,0.041828
forest,*,*,tree_leaf_2_high_generator_1.txt,1705,0.012468
forest,*,*,reeds_01_generator_1.txt,710,0.005192
forest,*,*,tree_jungle_01_d_generator_1.txt,319,0.002333
hills,*,*,tree_leaf_high_generator_1.txt,14668,0.253049
hills,*,*,tree_pine_01_a_generator_1.txt,12439,0.214595
hills,*,*,tree_leaf_high_generator_3.txt,11798,0.203537
hills,*,*,tree_leaf_high_generator_2.txt,5749,0.099181
hills,*,*,tree_leaf_2_high_generator_1.txt,5177,0.089313
hills,*,*,tree_jungle_01_d_generator_1.txt,3321,0.057293
hills,*,*,tree_cypress_01_generator_1.txt,2407,0.041525
hills,*,*,tree_pine_01_b_generator_1.txt,1721,0.02969
hills,*,*,tree_leaf_01_single_generator_1.txt,465,0.008022
hills,*,*,tree_palm_generator_1.txt,220,0.003795
jungle,*,*,tree_jungle_01_d_generator_1.txt,19942,0.76193
jungle,*,*,tree_leaf_high_generator_1.txt,2056,0.078554
jungle,*,*,tree_leaf_high_generator_3.txt,1675,0.063997
jungle,*,*,tree_leaf_high_generator_2.txt,833,0.031827
jungle,*,*,tree_jungle_01_c_generator_1.txt,748,0.028579
jungle,*,*,tree_leaf_01_single_generator_1.txt,739,0.028235
jungle,*,*,tree_palm_generator_1.txt,119,0.004547
jungle,*,*,tree_leaf_2_high_generator_1.txt,61,0.002331
mountains,*,*,tree_leaf_high_generator_1.txt,5441,0.293711
mountains,*,*,tree_leaf_high_generator_3.txt,4461,0.24081
mountains,*,*,tree_pine_01_a_generator_1.txt,2877,0.155304
mountains,*,*,tree_leaf_high_generator_2.txt,2169,0.117085
mountains,*,*,tree_leaf_2_high_generator_1.txt,1206,0.065101
mountains,*,*,tree_jungle_01_d_generator_1.txt,915,0.049393
mountains,*,*,tree_cypress_01_generator_1.txt,763,0.041188
mountains,*,*,tree_pine_01_b_generator_1.txt,363,0.019595
mountains,*,*,tree_leaf_01_single_generator_1.txt,243,0.013117
mountains,*,*,tree_sakura_01_generator.txt,49,0.002645
mountains,*,*,tree_palm_generator_1.txt,38,0.002051
oasis,*,*,reeds_01_generator_1.txt,1917,0.472051
oasis,*,*,tree_palm_generator_1.txt,1886,0.464418
oasis,*,*,tree_leaf_high_generator_3.txt,111,0.027333
oasis,*,*,tree_leaf_high_generator_1.txt,88,0.02167
oasis,*,*,tree_leaf_high_generator_2.txt,59,0.014528
plains,*,*,tree_pine_impassable_01_a_generator_1.txt,26415,0.239509
plains,*,*,tree_leaf_high_generator_1.txt,17824,0.161613
plains,*,*,tree_leaf_high_generator_3.txt,14376,0.13035
plains,*,*,reeds_01_generator_1.txt,12326,0.111762
plains,*,*,tree_jungle_01_d_generator_1.txt,10365,0.093981
plains,*,*,tree_leaf_high_generator_2.txt,7092,0.064304
plains,*,*,tree_pine_01_a_generator_1.txt,7076,0.064159
plains,*,*,tree_leaf_2_high_generator_1.txt,4577,0.0415
plains,*,*,tree_pine_01_b_generator_1.txt,4554,0.041292
plains,*,*,tree_cypress_01_generator_1.txt,3268,0.029632
plains,*,*,tree_leaf_01_single_generator_1.txt,1651,0.01497
plains,*,*,tree_palm_generator_1.txt,290,0.002629
plains,*,*,tree_jungle_01_c_generator_1.txt,250,0.002267
plains,*,*,tree_sakura_01_generator.txt,224,0.002031
steppe,*,*,steppe_bush_01_generator.txt,4645,0.364142
steppe,*,*,tree_leaf_high_generator_3.txt,2290,0.179523
steppe,*,*,tree_leaf_high_generator_1.txt,2244,0.175917
steppe,*,*,reeds_01_generator_1.txt,1553,0.121747
steppe,*,*,tree_leaf_high_generator_2.txt,1143,0.089605
steppe,*,*,tree_leaf_2_high_generator_1.txt,683,0.053543
steppe,*,*,tree_cypress_01_generator_1.txt,101,0.007918
steppe,*,*,tree_pine_01_a_generator_1.txt,59,0.004625
steppe,*,*,tree_pine_01_b_generator_1.txt,38,0.002979
taiga,*,*,tree_pine_01_b_generator_1.txt,74417,0.67602
taiga,*,*,tree_pine_01_a_generator_1.txt,28410,0.258083
taiga,*,*,tree_pine_impassable_01_a_generator_1.txt,3874,0.035192
taiga,*,*,tree_leaf_high_generator_1.txt,981,0.008912
taiga,*,*,reeds_01_generator_1.txt,968,0.008794
taiga,*,*,tree_leaf_high_generator_3.txt,647,0.005877
taiga,*,*,tree_leaf_high_generator_2.txt,401,0.003643
taiga,*,*,tree_leaf_2_high_generator_1.txt,383,0.003479
terraced_hills,*,*,tree_leaf_high_generator_1.txt,646,0.293636
terraced_hills,*,*,tree_jungle_01_d_generator_1.txt,616,0.28
terraced_hills,*,*,tree_leaf_high_generator_3.txt,584,0.265455
terraced_hills,*,*,tree_leaf_high_generator_2.txt,272,0.123636
terraced_hills,*,*,tree_leaf_01_single_generator_1.txt,53,0.024091
terraced_hills,*,*,tree_leaf_2_high_generator_1.txt,12,0.005455
terraced_hills,*,*,tree_palm_generator_1.txt,10,0.004545
terraced_hills,*,*,tree_jungle_01_c_generator_1.txt,7,0.003182
wetlands,*,*,reeds_01_generator_1.txt,28651,0.745926
wetlands,*,*,tree_leaf_high_generator_1.txt,2405,0.062614
wetlands,*,*,tree_jungle_01_d_generator_1.txt,2047,0.053293
wetlands,*,*,tree_leaf_high_generator_3.txt,1766,0.045978
wetlands,*,*,tree_pine_01_a_generator_1.txt,1114,0.029003
wetlands,*,*,tree_leaf_high_generator_2.txt,924,0.024056
wetlands,*,*,tree_leaf_01_single_generator_1.txt,577,0.015022
wetlands,*,*,tree_pine_01_b_generator_1.txt,380,0.009893
wetlands,*,*,tree_leaf_2_high_generator_1.txt,272,0.007081
wetlands,*,*,tree_palm_generator_1.txt,154,0.004009
wetlands,*,*,tree_jungle_01_c_generator_1.txt,120,0.003124
