ck2_id,ck2_status,ck2_kind,ck3_counterpart,ck3_kind,confidence,evidence_ck2,evidence_ck3,reason
MNM.7510,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:6837,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7511,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:6777,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7815,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:5828,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7822,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:6117,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7823,kept,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:6467,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7824,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:6479,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7826,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:3112,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7829,kept,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:6514,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7830,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:3417,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7832,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:3753,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7834,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:4010,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7835,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:4063,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7837,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:4433,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7839,modified,society_quest_event,,none,n/a,events/mnm_devil_worshipers_events.txt:7677,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.7855,modified,character_event,,none,n/a,events/mnm_devil_worshipers_events.txt:13053,n/a,secret societies have no CK3 equivalent (docs/mechanics_inventory.md)
MNM.9000,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:20,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9001,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:375,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9002,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:383,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9003,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:391,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9004,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:400,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9005,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:449,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9006,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:498,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9007,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:547,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9008,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:896,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9009,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1663,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9020,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1740,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9021,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1767,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9022,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1794,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9023,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1821,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9024,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1860,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9025,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1892,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9026,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1937,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9027,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1965,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9028,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:1987,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9029,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2033,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9030,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2052,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9031,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2070,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9032,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2087,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9033,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2103,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9034,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2121,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9035,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2139,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9100,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:7736,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9101,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:7866,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9103,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:7882,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9104,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8183,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9105,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8250,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9106,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8296,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9107,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8344,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9108,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8400,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9109,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8424,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9110,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8499,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9111,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8525,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9112,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8555,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9115,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8606,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9116,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8953,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9118,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8969,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9119,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:9083,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9120,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:9100,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9121,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:9607,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9122,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:9790,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9123,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:9944,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9124,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:9988,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9125,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:10228,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9126,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:10258,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9127,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:10311,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9128,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:10129,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9129,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:10153,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9130,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:10337,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9131,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:10437,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9132,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:10972,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9133,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11045,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9134,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11213,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9135,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11234,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9136,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11390,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9137,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11544,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9138,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11710,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9804,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2862,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9805,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2963,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9806,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3063,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9807,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3163,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9808,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3263,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9809,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3363,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9810,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4065,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9811,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4166,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9814,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4268,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9815,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:7682,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9816,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:7707,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9820,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4670,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9821,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4771,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9822,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4872,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9823,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4973,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9824,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5073,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9825,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5273,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9826,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5473,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9830,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5775,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9831,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5876,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9832,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5977,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9833,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:6077,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9834,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:6177,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9835,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2160,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9836,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2260,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9837,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2360,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9838,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2460,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9839,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2560,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9840,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2660,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9841,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:2760,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9842,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3463,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9843,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3563,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9844,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3663,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9845,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3763,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9846,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3863,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9847,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:3963,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9848,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5173,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9849,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5373,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9850,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5573,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9851,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:5673,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9852,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:6277,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9853,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4368,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9854,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4468,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9890,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:4567,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9899,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11783,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9900,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11804,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9901,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:11862,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9902,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12052,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9903,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12128,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9904,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12166,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9905,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12242,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9906,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12280,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9907,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12446,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9908,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12518,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9909,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12684,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9910,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12756,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9911,modified,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:12922,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
MNM.9999,kept,character_event,artifacts/artifact_events.txt,event_folder,medium,events/mnm_artifacts_events.txt:8917,game/events/artifacts/artifact_events.txt:1,direct theme match; CK3 kept a top-level artifacts/ events folder
REP.1,kept,character_event,,none,n/a,events/republic_trade_events.txt:15,n/a,"CK3 1.19 has no merchant-republic play (docs/mechanics_inventory.md: Mercenaries, republics, holy orders -> republics limited)"
REP.10,kept,character_event,,none,n/a,events/republic_trade_events.txt:277,n/a,"CK3 1.19 has no merchant-republic play (docs/mechanics_inventory.md: Mercenaries, republics, holy orders -> republics limited)"
REP.11,kept,character_event,,none,n/a,events/republic_trade_events.txt:300,n/a,"CK3 1.19 has no merchant-republic play (docs/mechanics_inventory.md: Mercenaries, republics, holy orders -> republics limited)"
REP.12,kept,character_event,,none,n/a,events/republic_trade_events.txt:323,n/a,"CK3 1.19 has no merchant-republic play (docs/mechanics_inventory.md: Mercenaries, republics, holy orders -> republics limited)"
REP.13,kept,character_event,,none,n/a,events/republic_trade_events.txt:346,n/a,"CK3 1.19 has no merchant-republic play (docs/mechanics_inventory.md: Mercenaries, republics, holy orders -> republics limited)"
REP.14,kept,character_event,,none,n/a,events/republic_trade_events.txt:403,n/a,"CK3 1.19 has no merchant-republic play (docs/mechanics_inventory.md: Mercenaries, republics, holy orders -> republics limited)"
REP.15,kept,character_event,,none,n/a,events/republic_trade_events.txt:419,n/a,"CK3 1.19 has no merchant-republic play (docs/mechanics_inventory.md: Mercenaries, republics, holy orders -> republics limited)"
REP.16,kept,character_event,,none,n/a,events/republic_trade_events.txt:442,n/a,"CK3 1.19 has no merchant-republic play (docs/mechanics_inventory.md: Mercenaries, republics, holy orders -> republics limited)"
