ck2_id,ck3_id,namespace,kind,ck3_type,theme,emitted,live,score,mapped,total,gates,calls,loc_keys,source_file
frstory.87,fae_frstory.87,fae_frstory,character_event,character_event,diplomacy,yes,no,0.600,6,10,score,,DESTROY_THE_THRONE;lotusthrone1desc,events/faerun_story_events.txt
frstory.88,fae_frstory.88,fae_frstory,narrative_event,character_event,stewardship,yes,yes,1.000,0,0,,,rhymanthiino.1;rhymanthiint.1;rhymanthiind.1,events/faerun_story_events.txt
frstory.89,fae_frstory.89,fae_frstory,narrative_event,character_event,stewardship,yes,no,0.000,0,1,score,,rhymanthiino.2a;rhymanthiino.2b;rhymanthiint.1;rhymanthiind.2,events/faerun_story_events.txt
frstory.9,fae_frstory.9,fae_frstory,character_event,character_event,default,yes,no,0.529,9,17,score;unsaved_scope,,,events/faerun_story_events.txt
frstory.90,fae_frstory.90,fae_frstory,narrative_event,character_event,stewardship,yes,yes,1.000,0,0,,,rhymanthiino.3;rhymanthiint.1;rhymanthiind.3,events/faerun_story_events.txt
frstory.91,fae_frstory.91,fae_frstory,character_event,character_event,mental_health,yes,yes,1.000,0,0,,,FRSTORY.91.Oa;FRSTORY.91.D,events/faerun_story_events.txt
frstory.92,fae_frstory.92,fae_frstory,character_event,character_event,mental_health,yes,no,0.000,0,2,score,,FRSTORY.92.Oa;FRSTORY.92.Ob;FRSTORY.92.D,events/faerun_story_events.txt
frstory.93,fae_frstory.93,fae_frstory,character_event,character_event,learning,yes,no,0.571,4,7,score,,FRSTORY.93.Oa;FRSTORY.93.Ob;FRSTORY.93.D,events/faerun_story_events.txt
frstory.94,fae_frstory.94,fae_frstory,character_event,character_event,learning,yes,no,0.250,1,4,score,,FRSTORY.94.Oa;FRSTORY.94.Ob;FRSTORY.94.D,events/faerun_story_events.txt
frstory.95,fae_frstory.95,fae_frstory,long_character_event,character_event,default,yes,no,0.000,0,5,score,,FRSTORY.95.O;FRSTORY.95.Da;FRSTORY.95.Db,events/faerun_story_events.txt
frstory.96,fae_frstory.96,fae_frstory,long_character_event,character_event,default,yes,no,0.000,0,1,score,,FRSTORY.96.O;FRSTORY.96.D,events/faerun_story_events.txt
frstory.97,,,province_event,,,no,no,,,,province-scope root; CK3 has no province event type and a non-character root scope must be hidden or major (game/events/_events.info),,,events/faerun_story_events.txt
frstory.98,fae_frstory.98,fae_frstory,narrative_event,character_event,default,yes,no,0.000,0,5,score,,FRSTORY.98.Oa;FRSTORY.98.Ob;FRSTORY.98.T;FRSTORY.98.Da;FRSTORY.98.Db,events/faerun_story_events.txt
frstory.99,,,province_event,,,no,no,,,,province-scope root; CK3 has no province event type and a non-character root scope must be hidden or major (game/events/_events.info),,,events/faerun_story_events.txt
frtut.16,fae_frtut.16,fae_frtut,long_character_event,character_event,war,yes,no,0.667,4,6,score,,OK;FRTUT.15,events/faerun_misc_tutorial_events.txt
frvamp.1,fae_frvamp.1,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.308,4,13,score,,FRVAMP.1a;FRWEREBEAST.2f;FRVAMP.1,events/faerun_vampires.txt
frvamp.10,fae_frvamp.10,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.250,2,8,score;dead_call;unsaved_scope,frvamp.11;frvamp.12,FRWEREBEAST.15e;FRWEREBEAST.15f;FRVAMP.10,events/faerun_vampires.txt
frvamp.11,fae_frvamp.11,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.16a;FRVAMP.11,events/faerun_vampires.txt
frvamp.12,fae_frvamp.12,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.18a;FRVAMP.12,events/faerun_vampires.txt
frvamp.13,fae_frvamp.13,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.200,2,10,score;dead_call;unsaved_scope,frvamp.11;frvamp.12,FRWEREBEAST.15e;FRWEREBEAST.15f;FRVAMP.13,events/faerun_vampires.txt
frvamp.14,fae_frvamp.14,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.333,1,3,score;dead_call;unsaved_scope,frvamp.15,FRWEREBEAST.23e;FRVAMP.14,events/faerun_vampires.txt
frvamp.15,fae_frvamp.15,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.667,6,9,score,,FRWEREBEAST.24a;FRWEREBEAST.24b;FRWEREBEAST.24c;FRVAMP.15,events/faerun_vampires.txt
frvamp.16,fae_frvamp.16,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.565,13,23,score;dead_call;unsaved_scope,frvamp.17;frvamp.18;frvamp.19,FRWEREBEAST.8e;FRWEREBEAST.8f;FRWEREBEAST.8f;FRVAMP.16,events/faerun_vampires.txt
frvamp.17,fae_frvamp.17,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,0,0,,,FRWEREBEAST.9e;FRVAMP.17,events/faerun_vampires.txt
frvamp.18,fae_frvamp.18,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,0,0,,,FRWEREBEAST.10a;FRVAMP.18,events/faerun_vampires.txt
frvamp.19,fae_frvamp.19,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.000,0,1,score,,FRWEREBEAST.11a;FRVAMP.19,events/faerun_vampires.txt
frvamp.2,fae_frvamp.2,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.083,1,12,score,,FRWEREBEAST.3a;FRWEREBEAST.3c;FRWEREBEAST.3d;FRVAMP.2,events/faerun_vampires.txt
frvamp.20,fae_frvamp.20,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.556,5,9,score,,FRWEREBEAST.12a;FRVAMP.20,events/faerun_vampires.txt
frvamp.21,fae_frvamp.21,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,0,0,,,FRWEREBEAST.13a;FRVAMP.21,events/faerun_vampires.txt
frvamp.22,fae_frvamp.22,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.583,7,12,score,,FRVAMP.22a;FRVAMP.22,events/faerun_vampires.txt
frvamp.23,fae_frvamp.23,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,0,0,,,FRVAMP.23a;FRVAMP.23,events/faerun_vampires.txt
frvamp.24,fae_frvamp.24,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.333,3,9,score;unsaved_scope,frvamp.25,FRVAMP.24a;FRVAMP.24,events/faerun_vampires.txt
frvamp.25,fae_frvamp.25,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,0,0,,,FRVAMP.25;FRVAMP.25,events/faerun_vampires.txt
frvamp.26,fae_frvamp.26,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.500,7,14,score,,FRVAMP.22a;FRVAMP.26,events/faerun_vampires.txt
frvamp.27,fae_frvamp.27,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,0,0,,,FRVAMP.23;FRVAMP.27,events/faerun_vampires.txt
frvamp.28,fae_frvamp.28,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRVAMP.28a;FRVAMP.28,events/faerun_vampires.txt
frvamp.29,fae_frvamp.29,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,5,5,,,FRVAMP.29a;FRVAMP.29,events/faerun_vampires.txt
frvamp.3,fae_frvamp.3,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.538,7,13,score,,FRVAMP.3a;FRVAMP.3,events/faerun_vampires.txt
frvamp.30,fae_frvamp.30,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRVAMP.30a;FRVAMP.30,events/faerun_vampires.txt
frvamp.31,fae_frvamp.31,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,5,5,,,FRVAMP.31a;FRVAMP.31,events/faerun_vampires.txt
frvamp.32,fae_frvamp.32,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRVAMP.32a;FRVAMP.32,events/faerun_vampires.txt
frvamp.33,fae_frvamp.33,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.600,3,5,score,,FRVAMP.33a;FRVAMP.33,events/faerun_vampires.txt
frvamp.34,fae_frvamp.34,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRVAMP.34a;FRVAMP.34,events/faerun_vampires.txt
frvamp.35,fae_frvamp.35,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,5,5,,,FRVAMP.35a;FRVAMP.35,events/faerun_vampires.txt
frvamp.36,fae_frvamp.36,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRVAMP.36a;FRVAMP.36,events/faerun_vampires.txt
frvamp.37,fae_frvamp.37,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,5,5,,,FRVAMP.37a;FRVAMP.37,events/faerun_vampires.txt
frvamp.38,fae_frvamp.38,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,5,5,,,FRVAMP.38a;FRVAMP.38,events/faerun_vampires.txt
frvamp.39,fae_frvamp.39,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRVAMP.39a;FRVAMP.39,events/faerun_vampires.txt
frvamp.4,fae_frvamp.4,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.857,6,7,score;dead_call,rlg_chg.1,FRVAMP.4a;FRVAMP.4b;FRVAMP.4,events/faerun_vampires.txt
frvamp.40,fae_frvamp.40,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,5,5,,,FRVAMP.40a;FRVAMP.40,events/faerun_vampires.txt
frvamp.41,fae_frvamp.41,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRVAMP.41a;FRVAMP.41,events/faerun_vampires.txt
frvamp.42,fae_frvamp.42,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,5,5,,,FRVAMP.42a;FRVAMP.42,events/faerun_vampires.txt
frvamp.43,fae_frvamp.43,fae_frvamp,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRVAMP.43a;FRVAMP.43,events/faerun_vampires.txt
frvamp.44,fae_frvamp.44,fae_frvamp,narrative_event,character_event,witchcraft,yes,no,0.000,0,4,score,,FRVAMP.44a;FRVAMP.44b;SECRET_IDENTITY.title;FRVAMP.44,events/faerun_vampires.txt
frvamp.5,fae_frvamp.5,fae_frvamp,character_event,character_event,default,yes,no,0.711,27,38,score;dead_call;unsaved_scope,frvamp.6;frvamp.10;frvamp.13;frvamp.14,,events/faerun_vampires.txt
frvamp.6,fae_frvamp.6,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.250,2,8,score;dead_call;unsaved_scope,frvamp.7;frvamp.9,FRWEREBEAST.15e;FRWEREBEAST.15f;FRVAMP.6,events/faerun_vampires.txt
frvamp.7,fae_frvamp.7,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.16a;FRVAMP.7,events/faerun_vampires.txt
frvamp.8,fae_frvamp.8,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.000,0,13,score,,FRWEREBEAST.17i;FRWEREBEAST.17j;FRVAMP.8a;FRVAMP.8b,events/faerun_vampires.txt
frvamp.9,fae_frvamp.9,fae_frvamp,character_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.18a;FRVAMP.9,events/faerun_vampires.txt
frwerebeast.1,fae_frwerebeast.1,fae_frwerebeast,character_event,character_event,default,yes,no,0.957,44,46,score;dead_call,frwerebeast.2,,events/faerun_werebeast_events.txt
frwerebeast.10,fae_frwerebeast.10,fae_frwerebeast,character_event,character_event,witchcraft,yes,yes,1.000,0,0,,,FRWEREBEAST.10a;FRWEREBEAST.10,events/faerun_werebeast_events.txt
frwerebeast.11,fae_frwerebeast.11,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.000,0,1,score,,FRWEREBEAST.11a;FRWEREBEAST.11,events/faerun_werebeast_events.txt
frwerebeast.12,fae_frwerebeast.12,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.400,2,5,score;unsaved_scope,,FRWEREBEAST.12a;FRWEREBEAST.12,events/faerun_werebeast_events.txt
frwerebeast.13,fae_frwerebeast.13,fae_frwerebeast,character_event,character_event,witchcraft,yes,yes,1.000,0,0,,,FRWEREBEAST.13a;FRWEREBEAST.13,events/faerun_werebeast_events.txt
frwerebeast.14,fae_frwerebeast.14,fae_frwerebeast,character_event,character_event,default,yes,no,0.700,28,40,score;dead_call;unsaved_scope,frwerebeast.15;frwerebeast.19;frwerebeast.22;frwerebeast.23,,events/faerun_werebeast_events.txt
frwerebeast.15,fae_frwerebeast.15,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.667,10,15,score;dead_call;unsaved_scope,frwerebeast.16;frwerebeast.18,FRWEREBEAST.15e;FRWEREBEAST.15f;FRWEREBEAST.15a;FRWEREBEAST.15b;FRWEREBEAST.15c;FRWEREBEAST.15d,events/faerun_werebeast_events.txt
frwerebeast.16,fae_frwerebeast.16,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.16a;FRWEREBEAST.16,events/faerun_werebeast_events.txt
frwerebeast.17,fae_frwerebeast.17,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.320,8,25,score,,FRWEREBEAST.17i;FRWEREBEAST.17j;FRWEREBEAST.17a;FRWEREBEAST.17b,events/faerun_werebeast_events.txt
frwerebeast.18,fae_frwerebeast.18,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.18a;FRWEREBEAST.18,events/faerun_werebeast_events.txt
frwerebeast.19,fae_frwerebeast.19,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.667,10,15,score;dead_call;unsaved_scope,frwerebeast.20;frwerebeast.21,FRWEREBEAST.15e;FRWEREBEAST.15f;FRWEREBEAST.19a;FRWEREBEAST.19b;FRWEREBEAST.19c;FRWEREBEAST.19d,events/faerun_werebeast_events.txt
frwerebeast.2,fae_frwerebeast.2,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.750,21,28,score,,FRWEREBEAST.2e;FRWEREBEAST.2f;FRWEREBEAST.2a;FRWEREBEAST.2b;FRWEREBEAST.2c;FRWEREBEAST.2d,events/faerun_werebeast_events.txt
frwerebeast.20,fae_frwerebeast.20,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.16a;FRWEREBEAST.20,events/faerun_werebeast_events.txt
frwerebeast.21,fae_frwerebeast.21,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.18a;FRWEREBEAST.21,events/faerun_werebeast_events.txt
frwerebeast.22,fae_frwerebeast.22,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.588,10,17,score;dead_call;unsaved_scope,frwerebeast.20;frwerebeast.21,FRWEREBEAST.15e;FRWEREBEAST.15f;FRWEREBEAST.22a;FRWEREBEAST.22b;FRWEREBEAST.22c;FRWEREBEAST.22d,events/faerun_werebeast_events.txt
frwerebeast.23,fae_frwerebeast.23,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.818,9,11,score;dead_call;unsaved_scope,frwerebeast.24,FRWEREBEAST.23e;FRWEREBEAST.23a;FRWEREBEAST.23b;FRWEREBEAST.23c;FRWEREBEAST.23d,events/faerun_werebeast_events.txt
frwerebeast.24,fae_frwerebeast.24,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.667,6,9,score,,FRWEREBEAST.24a;FRWEREBEAST.24b;FRWEREBEAST.24c;FRWEREBEAST.24,events/faerun_werebeast_events.txt
frwerebeast.25,fae_frwerebeast.25,fae_frwerebeast,narrative_event,character_event,witchcraft,yes,no,0.000,0,2,score,,FRWEREBEAST.25a;SECRET_IDENTITY.title;FRWEREBEAST.25,events/faerun_werebeast_events.txt
frwerebeast.3,fae_frwerebeast.3,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.556,20,36,score,,FRWEREBEAST.3a;FRWEREBEAST.3b;FRWEREBEAST.3c;FRWEREBEAST.3d;FRWEREBEAST.3,events/faerun_werebeast_events.txt
frwerebeast.4,fae_frwerebeast.4,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.773,34,44,score,,FRWEREBEAST.4e;FRWEREBEAST.4f;FRWEREBEAST.4a;FRWEREBEAST.4b;FRWEREBEAST.4c;FRWEREBEAST.4d,events/faerun_werebeast_events.txt
frwerebeast.5,fae_frwerebeast.5,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.086,3,35,score,,FRWEREBEAST.5a;FRWEREBEAST.5b;FRWEREBEAST.5c;FRWEREBEAST.5d;FRWEREBEAST.5,events/faerun_werebeast_events.txt
frwerebeast.6,fae_frwerebeast.6,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.400,10,25,score,,FRWEREBEAST.3a;FRWEREBEAST.3b;FRWEREBEAST.3c;FRWEREBEAST.3d;FRWEREBEAST.6,events/faerun_werebeast_events.txt
frwerebeast.7,fae_frwerebeast.7,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.727,24,33,score,,FRWEREBEAST.4e;FRWEREBEAST.4f;FRWEREBEAST.7a;FRWEREBEAST.7b;FRWEREBEAST.7c;FRWEREBEAST.7d,events/faerun_werebeast_events.txt
frwerebeast.8,fae_frwerebeast.8,fae_frwerebeast,character_event,character_event,witchcraft,yes,no,0.727,16,22,score;dead_call;unsaved_scope,frwerebeast.9;frwerebeast.10;frwerebeast.11,FRWEREBEAST.8e;FRWEREBEAST.8f;FRWEREBEAST.8f;FRWEREBEAST.8a;FRWEREBEAST.8b;FRWEREBEAST.8c;FRWEREBEAST.8d,events/faerun_werebeast_events.txt
frwerebeast.9,fae_frwerebeast.9,fae_frwerebeast,character_event,character_event,witchcraft,yes,yes,1.000,4,4,,,FRWEREBEAST.9e;FRWEREBEAST.9a;FRWEREBEAST.9b;FRWEREBEAST.9c;FRWEREBEAST.9d,events/faerun_werebeast_events.txt
frxp.1,fae_frxp.1,fae_frxp,character_event,character_event,default,yes,no,0.190,34,179,score;dead_call,sorcinit.1,,events/faerun_new_xp_system.txt
frxp.2,fae_frxp.2,fae_frxp,character_event,character_event,default,yes,no,0.129,29,224,score;dead_call,frxp.3,,events/faerun_new_xp_system.txt
frxp.3,fae_frxp.3,fae_frxp,character_event,character_event,battle,yes,no,0.009,1,115,score,,TBXP.3.OPT;TBXP.3.DESC,events/faerun_new_xp_system.txt
frxp.4,fae_frxp.4,fae_frxp,character_event,character_event,default,yes,no,0.500,1,2,score,,,events/faerun_new_xp_system.txt
frxp.5,fae_frxp.5,fae_frxp,character_event,character_event,default,yes,no,0.500,1,2,score,,,events/faerun_new_xp_system.txt
frxp.6,fae_frxp.6,fae_frxp,character_event,character_event,default,yes,no,0.500,1,2,score,,,events/faerun_new_xp_system.txt
frxp.7,fae_frxp.7,fae_frxp,character_event,character_event,default,yes,no,0.500,1,2,score,,,events/faerun_new_xp_system.txt
frzakh.1,fae_frzakh.1,fae_frzakh,character_event,character_event,default,yes,no,0.727,8,11,score;dead_call,frzakh.8,EVTOPTA_FRZAKH_1;EVTOPTB_FRZAKH_1;EVTDESC_FRZAKH_1,events/faerun_zakharan_events.txt
frzakh.10,fae_frzakh.10,fae_frzakh,narrative_event,character_event,default,yes,no,0.500,4,8,score;unsaved_scope,,EVTOPTA_FRZAKH_10;frzakh_10.title;EVTDESC_FRZAKH_10,events/faerun_zakharan_events.txt
frzakh.11,fae_frzakh.11,fae_frzakh,narrative_event,character_event,default,yes,no,0.500,4,8,score;unsaved_scope,,EVTOPTA_FRZAKH_11;frzakh_11.title;EVTDESC_FRZAKH_11,events/faerun_zakharan_events.txt
frzakh.2,fae_frzakh.2,fae_frzakh,character_event,character_event,default,yes,yes,1.000,0,0,,,EVTOPTA_FRZAKH_2;EVTDESC_FRZAKH_2,events/faerun_zakharan_events.txt
frzakh.3,fae_frzakh.3,fae_frzakh,character_event,character_event,default,yes,no,0.344,22,64,score;dead_call;unsaved_scope,frzakh.4;frzakh.5;frzakh.6;frzakh.7,,events/faerun_zakharan_events.txt
frzakh.4,fae_frzakh.4,fae_frzakh,character_event,character_event,diplomacy,yes,no,0.545,6,11,score;dead_call,frzakh.9,EVTOPTA_FRZAKH_4;EVTOPTA_FRZAKH_4;EVTOPTB_FRZAKH_4;EVTOPTC_FRZAKH_4;EVTDESC_FRZAKH_4,events/faerun_zakharan_events.txt
frzakh.5,fae_frzakh.5,fae_frzakh,character_event,character_event,faith,yes,no,0.000,0,1,score,,EVTOPTA_FRZAKH_5;EVTDESC_FRZAKH_5,events/faerun_zakharan_events.txt
frzakh.6,fae_frzakh.6,fae_frzakh,character_event,character_event,default,yes,no,0.571,4,7,score;dead_call;unsaved_scope,frzakh.10,EVTOPTA_FRZAKH_6;EVTDESC_FRZAKH_6,events/faerun_zakharan_events.txt
frzakh.7,fae_frzakh.7,fae_frzakh,character_event,character_event,mental_health,yes,no,0.000,0,1,score,,EVTOPTA_FRZAKH_7;EVTDESC_FRZAKH_7,events/faerun_zakharan_events.txt
frzakh.8,fae_frzakh.8,fae_frzakh,narrative_event,character_event,faith,yes,no,0.571,4,7,score;unsaved_scope,,EVTOPTA_FRZAKH_8;frzakh_8.title;EVTDESC_FRZAKH_8,events/faerun_zakharan_events.txt
frzakh.9,fae_frzakh.9,fae_frzakh,narrative_event,character_event,faith,yes,no,0.571,4,7,score;unsaved_scope,,EVTOPTA_FRZAKH_9;frzakh_9.title;EVTDESC_FRZAKH_9,events/faerun_zakharan_events.txt
generalmisc.1,fae_generalmisc.1,fae_generalmisc,character_event,character_event,default,yes,no,0.400,2,5,score,,,events/faerun_general_misc_events.txt
generalmisc.10,fae_generalmisc.10,fae_generalmisc,character_event,character_event,faith,yes,no,0.000,0,3,score;dead_call,generalmisc.9,GENMISC.10a;GENMISC.10b;GENMISC.10c;TB_OPT_BACK;GENMISC.9,events/faerun_general_misc_events.txt
generalmisc.11,fae_generalmisc.11,fae_generalmisc,character_event,character_event,default,yes,no,0.250,1,4,score;dead_call,generalmisc.12,,events/faerun_general_misc_events.txt
generalmisc.12,fae_generalmisc.12,fae_generalmisc,character_event,character_event,default,yes,no,0.500,3,6,score,,GENMISC.12a;GENMISC.12,events/faerun_general_misc_events.txt
generalmisc.13,fae_generalmisc.13,fae_generalmisc,character_event,character_event,default,yes,no,0.333,1,3,score;from_scope;unsaved_scope,,GENMISC.13c;GENMISC.13a;GENMISC.13b,events/faerun_general_misc_events.txt
generalmisc.14,fae_generalmisc.14,fae_generalmisc,character_event,character_event,default,yes,no,0.143,2,14,score,,,events/faerun_general_misc_events.txt
generalmisc.15,fae_generalmisc.15,fae_generalmisc,character_event,character_event,default,yes,no,0.750,3,4,score,,GENMISC.15a;GENMISC.15,events/faerun_general_misc_events.txt
generalmisc.16,fae_generalmisc.16,fae_generalmisc,character_event,character_event,default,yes,yes,1.000,1,1,,,GENMISC.16a;GENMISC.16,events/faerun_general_misc_events.txt
generalmisc.17,fae_generalmisc.17,fae_generalmisc,character_event,character_event,battle,yes,no,0.000,0,2,score,,OK;GENMISC.17,events/faerun_general_misc_events.txt
generalmisc.18,fae_generalmisc.18,fae_generalmisc,character_event,character_event,default,yes,no,0.000,0,8,score;from_scope;unsaved_scope,,,events/faerun_general_misc_events.txt
generalmisc.19,fae_generalmisc.19,fae_generalmisc,character_event,character_event,default,yes,no,0.316,6,19,score;unsaved_scope,,GENMISC.19a;GENMISC.19b;GENMISC.19,events/faerun_general_misc_events.txt
generalmisc.20,fae_generalmisc.20,fae_generalmisc,character_event,character_event,default,yes,no,0.200,1,5,score,,GENMISC.20a;GENMISC.20,events/faerun_general_misc_events.txt
generalmisc.24,fae_generalmisc.24,fae_generalmisc,character_event,character_event,default,yes,no,0.299,20,67,score,,,events/faerun_general_misc_events.txt
generalmisc.25,fae_generalmisc.25,fae_generalmisc,character_event,character_event,default,yes,no,0.071,1,14,score;from_scope;unsaved_scope,,,events/faerun_general_misc_events.txt
generalmisc.26,fae_generalmisc.26,fae_generalmisc,character_event,character_event,war,yes,yes,1.000,0,0,,,GENMISC.26a;GENMISC.26,events/faerun_general_misc_events.txt
generalmisc.27,fae_generalmisc.27,fae_generalmisc,character_event,character_event,default,yes,no,0.000,0,2,score;from_scope;unsaved_scope,,GENMISC.27a;GENMISC.27_CASE1;GENMISC.27_CASE2,events/faerun_general_misc_events.txt
generalmisc.28,fae_generalmisc.28,fae_generalmisc,character_event,character_event,faith,yes,no,0.500,3,6,score,,TRIAD.1a;GENMISC.28,events/faerun_general_misc_events.txt
generalmisc.29,fae_generalmisc.29,fae_generalmisc,character_event,character_event,unfriendly,yes,no,0.000,0,1,score,,GENMISC.29a;GENMISC.29,events/faerun_general_misc_events.txt
generalmisc.30,fae_generalmisc.30,fae_generalmisc,character_event,character_event,faith,yes,no,0.222,2,9,score,,TRIAD.1a;GENMISC.30,events/faerun_general_misc_events.txt
generalmisc.31,fae_generalmisc.31,fae_generalmisc,character_event,character_event,faith,yes,no,0.250,1,4,score,,GENMISC.31a;GENMISC.31b;GENMISC.31c;GENMISC.31,events/faerun_general_misc_events.txt
generalmisc.32,fae_generalmisc.32,fae_generalmisc,character_event,character_event,default,yes,no,0.143,1,7,score,,,events/faerun_general_misc_events.txt
generalmisc.33,fae_generalmisc.33,fae_generalmisc,character_event,character_event,default,yes,no,0.200,1,5,score,,,events/faerun_general_misc_events.txt
generalmisc.34,fae_generalmisc.34,fae_generalmisc,character_event,character_event,faith,yes,no,0.000,0,4,score,,GENMISC.34a;GENMISC.34b;GENMISC.34c;GENMISC.34d;GENMISC.34,events/faerun_general_misc_events.txt
generalmisc.35,fae_generalmisc.35,fae_generalmisc,character_event,character_event,default,yes,no,0.000,0,5,score,,,events/faerun_general_misc_events.txt
generalmisc.36,fae_generalmisc.36,fae_generalmisc,narrative_event,character_event,travel,yes,no,0.000,0,4,score,,GENMISC.36a;GENMISC.36b;GENMISC.36t;GENMISC.36,events/faerun_general_misc_events.txt
generalmisc.37,fae_generalmisc.37,fae_generalmisc,character_event,character_event,faith,yes,yes,1.000,1,1,,,GENMISC.37a;GENMISC.37,events/faerun_general_misc_events.txt
generalmisc.38,fae_generalmisc.38,fae_generalmisc,character_event,character_event,faith,yes,no,0.600,6,10,score,,GENMISC.38a;GENMISC.38,events/faerun_general_misc_events.txt
generalmisc.39,fae_generalmisc.39,fae_generalmisc,character_event,character_event,faith,yes,no,0.600,6,10,score,,GENMISC.39a;GENMISC.39,events/faerun_general_misc_events.txt
generalmisc.4,fae_generalmisc.4,fae_generalmisc,character_event,character_event,default,yes,no,0.900,18,20,score,,,events/faerun_general_misc_events.txt
generalmisc.40,fae_generalmisc.40,fae_generalmisc,character_event,character_event,faith,yes,no,0.600,6,10,score,,GENMISC.40a;GENMISC.40,events/faerun_general_misc_events.txt
generalmisc.41,fae_generalmisc.41,fae_generalmisc,character_event,character_event,faith,yes,no,0.333,4,12,score,,GENMISC.41a;GENMISC.41b;GENMISC.41c;GENMISC.41d;GENMISC.41,events/faerun_general_misc_events.txt
generalmisc.42,fae_generalmisc.42,fae_generalmisc,character_event,character_event,travel,yes,no,0.333,1,3,score,,GENMISC.42a;GENMISC.42,events/faerun_general_misc_events.txt
generalmisc.43,fae_generalmisc.43,fae_generalmisc,character_event,character_event,travel,yes,no,0.333,1,3,score,,GENMISC.43a;GENMISC.43,events/faerun_general_misc_events.txt
generalmisc.44,fae_generalmisc.44,fae_generalmisc,character_event,character_event,travel,yes,no,0.333,2,6,score,,GENMISC.44a;GENMISC.44b;GENMISC.44,events/faerun_general_misc_events.txt
