county,barony,holding,built_date,seed_source,pixels,status,ck2_province,ck2_province_name,capital,later_bookmark
c_lonely_moor,b_aumvors_castle,castle_holding,initial,capital_position,7975,placed,109,Lonely Moor,yes,no
c_forgotten_forest,b_oaksong_tower,tribal_holding,initial,capital_position,4423,placed,110,Forgotten Forest,yes,no
c_battle_of_bones,b_keep_of_pale_night,castle_holding,initial,capital_position,4500,placed,1238,Battle of Bones,yes,no
c_pelleors_prairie,b_gavelstone,tribal_holding,initial,capital_position,13092,placed,114,Pelleors Prairie,yes,no
c_well_of_dragons,b_well_of_dragons,city_holding,1385.1.1,capital_position,2968,placed,115,Well of Dragons,yes,yes
c_well_of_dragons,b_lady_dove,castle_holding,initial,sampled,2083,placed,115,Well of Dragons,no,no
c_well_of_dragons,b_skull_gorge,church_holding,1481.1.1,sampled,2399,placed,115,Well of Dragons,no,yes
c_endar_aglandtor,b_endar_aglandtor,church_holding,initial,capital_position,5880,placed,1708,Endar Aglandtor,yes,no
c_endar_aglandtor,b_mansfield,castle_holding,initial,sampled,2968,placed,1708,Endar Aglandtor,no,no
c_dragonspear,b_dragonspear_castle,church_holding,initial,capital_position,10524,placed,6,Dragonspear,yes,no
c_the_tradeway,b_the_way_inn,city_holding,initial,capital_position,10295,placed,1404,The Tradeway,yes,no
c_ebenfar,b_ebenfar,tribal_holding,initial,capital_position,6631,placed,68,Ebenfar,yes,no
c_ebenfar,b_hark,city_holding,initial,port_position,2565,placed,68,Ebenfar,no,no
c_hammer_hall,b_hammer_hall,castle_holding,initial,capital_position,5553,placed,98,Hammer Hall,yes,no
c_the_rockshaws,b_greenleaf_vale,tribal_holding,initial,capital_position,6971,placed,99,The Rockshaws,yes,no
c_westfells,b_mistfells,tribal_holding,initial,capital_position,9168,placed,2439,Westfells,yes,no
c_orogoth,b_orogoth,castle_holding,initial,capital_position,8707,placed,1706,Orogoth,yes,no
c_llorkh,b_llorkh,city_holding,initial,capital_position,4389,placed,104,Llorkh,yes,no
c_llorkh,b_iron_hill,castle_holding,initial,sampled,2622,placed,104,Llorkh,no,no
c_dawn_pass,b_parnast,city_holding,initial,capital_position,3171,placed,1151,Dawn Pass,yes,no
c_dawn_pass,b_dawn_pass,castle_holding,initial,sampled,1612,placed,1151,Dawn Pass,no,no
c_loudwater,b_loudwater,city_holding,initial,capital_position,979,placed,54,Loudwater,yes,no
c_loudwater,b_kauth,castle_holding,1100.1.1,sampled,1436,placed,54,Loudwater,no,no
c_loudwater,b_veltienorethal,church_holding,1100.1.1,sampled,836,placed,54,Loudwater,no,no
c_southwood,b_highluthholt,tribal_holding,initial,capital_position,9729,placed,60,Southwood,yes,no
c_secomber,b_undarls_tower,castle_holding,initial,capital_position,2215,placed,7,Secomber,yes,no
c_secomber,b_secomber,city_holding,initial,port_position,2394,placed,7,Secomber,no,no
c_uluvin,b_uluvin,castle_holding,initial,capital_position,3165,placed,24,Uluvin,yes,no
c_uluvin,b_starshadow_vale,city_holding,183.1.1,port_position,1397,placed,24,Uluvin,no,no
c_julkoun,b_athgard_keep,castle_holding,initial,capital_position,1252,placed,470,Julkoun,yes,no
c_julkoun,b_julkoun,city_holding,initial,port_position,1301,placed,470,Julkoun,no,no
c_zelbross,b_zelbross,castle_holding,initial,capital_position,878,placed,59,Zelbross,yes,no
c_zelbross,b_urmish,city_holding,initial,port_position,1201,placed,59,Zelbross,no,no
c_zelbross,b_gallywal,church_holding,initial,sampled,1576,placed,59,Zelbross,no,no
c_yenching,b_yenching,castle_holding,initial,capital_position,6294,placed,1302,Yenching,yes,no
c_yenching,b_shaozuishan,city_holding,initial,port_position,4434,placed,1302,Yenching,no,no
c_yenching,b_mianqihar,church_holding,initial,sampled,6831,placed,1302,Yenching,no,no
c_yenching,b_pude,castle_holding,initial,sampled,3209,placed,1302,Yenching,no,no
c_fields_of_salt,b_tonglish,tribal_holding,initial,capital_position,39980,placed,1395,Fields of Salt,yes,no
c_lo_tu,b_lo_tu,castle_holding,initial,capital_position,15114,placed,810,Lo Tu,yes,no
c_lo_tu,b_zoachong,city_holding,initial,port_position,9767,placed,810,Lo Tu,no,no
c_lo_tu,b_xumay,church_holding,initial,sampled,12834,placed,810,Lo Tu,no,no
c_ochre_hills,b_qugong,church_holding,initial,capital_position,34689,placed,1303,Ochre Hills,yes,no
c_sorghum_fields,b_lo_pan,castle_holding,initial,capital_position,28921,placed,1304,Sorghum Fields,yes,no
c_sorghum_fields,b_xinhai,city_holding,initial,port_position,9095,placed,1304,Sorghum Fields,no,no
c_jade_gate,b_jade_gate,castle_holding,initial,capital_position,7972,placed,1337,Jade Gate,yes,no
c_jade_gate,b_panchun,city_holding,initial,port_position,3920,placed,1337,Jade Gate,no,no
c_shanshu,b_shanshu,castle_holding,initial,capital_position,45903,placed,1305,Shanshu,yes,no
c_shanshu,b_xuanchai,city_holding,initial,port_position,18430,placed,1305,Shanshu,no,no
c_suzhai,b_suzhai,castle_holding,initial,capital_position,29010,placed,1346,Suzhai,yes,no
c_zoahua,b_zoahua,castle_holding,initial,capital_position,29952,placed,1307,Zoahua,yes,no
c_zoahua,b_jiaoyang,city_holding,initial,port_position,14644,placed,1307,Zoahua,no,no
c_minlow,b_minlow,castle_holding,initial,capital_position,5528,placed,2484,Minlow,yes,no
c_minlow,b_tangqihar,city_holding,initial,port_position,3464,placed,2484,Minlow,no,no
c_minlow,b_edgeforest,church_holding,initial,sampled,3024,placed,2484,Minlow,no,no
c_guihar,b_guihar,tribal_holding,initial,capital_position,24195,placed,2479,Guihar,yes,no
c_east_rendai,b_yuanqihar,castle_holding,initial,capital_position,17504,placed,2332,East Rendai,yes,no
c_east_rendai,b_shanshan,city_holding,initial,port_position,10387,placed,2332,East Rendai,no,no
c_east_rendai,b_tengcheng,church_holding,initial,sampled,8372,placed,2332,East Rendai,no,no
c_middle_rendai,b_shengyi,tribal_holding,initial,capital_position,25941,placed,1139,Middle Rendai,yes,no
c_west_rendai,b_tongwei,tribal_holding,initial,capital_position,38507,placed,1306,West Rendai,yes,no
c_zhoman,b_zhoman,tribal_holding,initial,capital_position,35406,placed,1772,Zhoman,yes,no
c_seikung,b_seikung,castle_holding,initial,capital_position,3387,placed,1373,Seikung,yes,no
c_seikung,b_mianxiang,city_holding,initial,port_position,4504,placed,1373,Seikung,no,no
c_seikung,b_shizuiguan,church_holding,initial,sampled,3745,placed,1373,Seikung,no,no
c_seikung,b_meiyuan,castle_holding,initial,sampled,4664,placed,1373,Seikung,no,no
c_akshu,b_akshu,castle_holding,initial,capital_position,14578,placed,1372,Akshu,yes,no
c_akshu,b_mudanxing,city_holding,initial,port_position,4559,placed,1372,Akshu,no,no
c_akshu,b_qingmay,church_holding,initial,sampled,6621,placed,1372,Akshu,no,no
c_feifeng,b_feifeng,castle_holding,initial,capital_position,6257,placed,1374,Feifeng,yes,no
c_feifeng,b_itu,city_holding,initial,port_position,4346,placed,1374,Feifeng,no,no
c_herders_crook,b_po,castle_holding,initial,capital_position,12074,placed,1375,Herders Crook,yes,no
c_herders_crook,b_tanggong,city_holding,initial,port_position,13205,placed,1375,Herders Crook,no,no
c_atai,b_atai,tribal_holding,initial,capital_position,24730,placed,1376,Atai,yes,no
c_halu,b_guizen,tribal_holding,initial,capital_position,27175,placed,1377,Halu,yes,no
c_shou_kuan,b_shou_kuan,castle_holding,initial,capital_position,8776,placed,1383,Shou Kuan,yes,no
c_shou_kuan,b_xinging,city_holding,initial,port_position,6731,placed,1383,Shou Kuan,no,no
c_shou_kuan,b_xutou,church_holding,initial,sampled,7330,placed,1383,Shou Kuan,no,no
c_wellspring_hills,b_beijiangm,tribal_holding,initial,capital_position,35873,placed,1394,Wellspring Hills,yes,no
c_xuheing,b_xuheing,castle_holding,initial,capital_position,18985,placed,1768,Xuheing,yes,no
c_kuan_road,b_taicheng,castle_holding,initial,capital_position,6195,placed,2213,Kuan Road,yes,no
c_kuan_road,b_nangong,city_holding,initial,port_position,6385,placed,2213,Kuan Road,no,no
c_kuan_road,b_mudanramay,church_holding,initial,sampled,5563,placed,2213,Kuan Road,no,no
c_quchang,b_quchang,tribal_holding,initial,capital_position,36431,placed,2480,Quchang,yes,no
c_zoajing,b_zoajing,castle_holding,initial,capital_position,22923,placed,2482,Zoajing,yes,no
c_zoajing,b_guirao,city_holding,initial,port_position,6810,placed,2482,Zoajing,no,no
c_zoajing,b_shangxing,church_holding,initial,sampled,7144,placed,2482,Zoajing,no,no
c_hengfena,b_hengfena,tribal_holding,initial,capital_position,20276,placed,1767,Hengfena,yes,no
c_chaikou_hills,b_chaikou,tribal_holding,initial,capital_position,28345,placed,1393,Chaikou Hills,yes,no
c_fertile_moon,b_meiliang,tribal_holding,initial,capital_position,30751,placed,1392,Fertile Moon,yes,no
c_tongchun,b_tongchun,castle_holding,initial,capital_position,11724,placed,2481,Tongchun,yes,no
c_tongchun,b_shizuitong,church_holding,initial,sampled,7147,placed,2481,Tongchun,no,no
c_tongchun,b_shizuiliang,city_holding,initial,port_position,11570,placed,2481,Tongchun,no,no
c_toming,b_toming,castle_holding,initial,capital_position,17374,placed,1363,ToMing,yes,no
c_toming,b_guusai,city_holding,initial,port_position,3981,placed,1363,ToMing,no,no
c_toming,b_jiangjin,church_holding,initial,sampled,6625,placed,1363,ToMing,no,no
c_mishan,b_mishan,castle_holding,initial,capital_position,14964,placed,1367,Mishan,yes,no
c_mishan,b_hangping,city_holding,initial,port_position,9945,placed,1367,Mishan,no,no
c_laiwei,b_laiwei,castle_holding,initial,capital_position,12891,placed,1379,Laiwei,yes,no
c_laiwei,b_jiangyi,city_holding,initial,port_position,4598,placed,1379,Laiwei,no,no
c_naon,b_naon,castle_holding,initial,capital_position,22282,placed,1770,Naon,yes,no
c_shangtao,b_shangtao,castle_holding,initial,capital_position,6490,placed,2483,Shangtao,yes,no
c_shangtao,b_qindong,city_holding,initial,port_position,2766,placed,2483,Shangtao,no,no
c_shihfang,b_shihfang,castle_holding,initial,capital_position,17618,placed,1310,Shihfang,yes,no
c_shihfang,b_zhongzhou,city_holding,initial,port_position,9915,placed,1310,Shihfang,no,no
c_huai,b_huai,castle_holding,initial,capital_position,23757,placed,1769,Huai,yes,no
c_tapenga,b_tapenga,castle_holding,initial,capital_position,15099,placed,1312,Tapenga,yes,no
c_tapenga,b_guangqiu,city_holding,initial,port_position,6854,placed,1312,Tapenga,no,no
c_tapenga,b_suchun,church_holding,initial,sampled,6091,placed,1312,Tapenga,no,no
c_nanxun,b_nanxun,castle_holding,initial,capital_position,27812,placed,1311,Nanxun,yes,no
c_nanxun,b_yueh,city_holding,initial,port_position,12473,placed,1311,Nanxun,no,no
c_sky_fields,b_jiaoguan,castle_holding,initial,capital_position,12056,placed,1309,Sky Fields,yes,no
c_sky_fields,b_sharbei,city_holding,initial,port_position,6014,placed,1309,Sky Fields,no,no
c_sky_fields,b_changzhou,church_holding,initial,sampled,6488,placed,1309,Sky Fields,no,no
c_yellow_serpent,b_jingong,castle_holding,initial,capital_position,12606,placed,815,Yellow Serpent,yes,no
c_qinyi,b_qinyi,castle_holding,initial,capital_position,18748,placed,1766,Qinyi,yes,no
c_hame,b_hame,castle_holding,initial,capital_position,26374,placed,1765,Hame,yes,no
c_chao_yang,b_chao_yang,castle_holding,initial,capital_position,12330,placed,1343,Chao Yang,yes,no
c_chao_yang,b_yincha,city_holding,initial,port_position,15702,placed,1343,Chao Yang,no,no
c_chao_yang,b_jiaxian,church_holding,initial,sampled,10462,placed,1343,Chao Yang,no,no
c_west_road,b_qingliang,castle_holding,initial,capital_position,26476,placed,1308,West Road,yes,no
c_west_road,b_guangtou,city_holding,initial,port_position,12201,placed,1308,West Road,no,no
c_loulan,b_loulan,castle_holding,initial,capital_position,18169,placed,1345,Loulan,yes,no
c_loulan,b_putai,city_holding,initial,port_position,8114,placed,1345,Loulan,no,no
c_loulan,b_suizhou,church_holding,initial,sampled,9176,placed,1345,Loulan,no,no
c_taotie,b_jinchou,castle_holding,initial,capital_position,20060,placed,1382,Taotie,yes,no
c_taotie,b_guanghai,city_holding,initial,port_position,8544,placed,1382,Taotie,no,no
c_fukiow,b_fukiow,castle_holding,initial,capital_position,13683,placed,1381,Fukiow,yes,no
c_fukiow,b_donggyi,city_holding,initial,port_position,10354,placed,1381,Fukiow,no,no
c_kuo_meilan,b_kuo_meilan,castle_holding,initial,capital_position,27976,placed,1695,Kuo Meilan,yes,no
c_delliun,b_delliun,castle_holding,initial,capital_position,21641,placed,2346,Delliun,yes,no
c_delliun,b_pingliang,church_holding,initial,sampled,5195,placed,2346,Delliun,no,no
c_delliun,b_darkvale,city_holding,initial,port_position,6198,placed,2346,Delliun,no,no
c_generals_stand,b_ermani,tribal_holding,initial,capital_position,8411,placed,1313,Generals Stand,yes,no
c_kuang_chu_road,b_zhouramay,castle_holding,initial,capital_position,27292,placed,1344,Kuang Chu Road,yes,no
c_kuang_chu_road,b_shanchun,city_holding,initial,port_position,8065,placed,1344,Kuang Chu Road,no,no
c_kangste,b_kangste,castle_holding,initial,capital_position,34290,placed,1378,Kangste,yes,no
c_kangste,b_anzhoun,city_holding,initial,port_position,11887,placed,1378,Kangste,no,no
c_qudao,b_qudao,tribal_holding,initial,capital_position,29375,placed,1315,Qudao,yes,no
c_kai_shan,b_kai_shan,city_holding,initial,capital_position,5412,placed,1364,Kai Shan,yes,no
c_kai_shan,b_qinggong,castle_holding,initial,sampled,5223,placed,1364,Kai Shan,no,no
c_kai_shan,b_donghua,church_holding,initial,sampled,4004,placed,1364,Kai Shan,no,no
c_kai_shan,b_guijiang,city_holding,initial,port_position,4891,placed,1364,Kai Shan,no,no
c_kochung,b_kochung,church_holding,initial,capital_position,17015,placed,1366,KoChung,yes,no
c_kochung,b_hengwei,castle_holding,initial,sampled,11462,placed,1366,KoChung,no,no
c_weifei,b_weifei,castle_holding,initial,capital_position,6808,placed,1369,Weifei,yes,no
c_weifei,b_zhaojing,city_holding,initial,port_position,4990,placed,1369,Weifei,no,no
c_weifei,b_hengliang,church_holding,initial,sampled,6492,placed,1369,Weifei,no,no
c_white_hills,b_zhouang,castle_holding,initial,capital_position,6002,placed,1415,White Hills,yes,no
c_white_hills,b_guaoun,city_holding,initial,port_position,4620,placed,1415,White Hills,no,no
c_white_hills,b_shutong,church_holding,initial,sampled,5756,placed,1415,White Hills,no,no
c_yao_sai,b_yao_sai,castle_holding,initial,capital_position,16694,placed,1365,Yao Sai,yes,no
c_yao_sai,b_baohou,city_holding,initial,port_position,9389,placed,1365,Yao Sai,no,no
c_wang,b_wang,castle_holding,initial,capital_position,11865,placed,1368,Wang,yes,no
c_wang,b_qinshu,city_holding,initial,port_position,7477,placed,1368,Wang,no,no
c_meinan,b_meinan,castle_holding,initial,capital_position,13610,placed,1771,Meinan,yes,no
c_changdao,b_changdao,tribal_holding,initial,capital_position,12631,placed,2485,Changdao,yes,no
c_forests_edge,b_jianggong,tribal_holding,initial,capital_position,23340,placed,2486,Forests Edge,yes,no
c_taishan,b_taishan,castle_holding,initial,capital_position,12685,placed,1370,Taishan,yes,no
c_taishan,b_nanxing,city_holding,initial,port_position,8495,placed,1370,Taishan,no,no
c_saigai,b_saigai,church_holding,initial,capital_position,6128,placed,1371,Saigai,yes,no
c_saigai,b_tenghai,castle_holding,initial,sampled,4790,placed,1371,Saigai,no,no
c_saigai,b_hunhai,church_holding,initial,sampled,4816,placed,1371,Saigai,no,no
c_kourmira,b_kourmira,tribal_holding,initial,capital_position,5583,placed,905,Kourmira,yes,no
c_kourmira,b_balenulalik,city_holding,1367.1.1,port_position,5410,placed,905,Kourmira,no,yes
c_kourmira,b_tenji,church_holding,1420.1.1,sampled,6264,placed,905,Kourmira,no,yes
c_kourmira,b_nanshark,castle_holding,1470.1.1,sampled,4526,placed,905,Kourmira,no,yes
c_banlm,b_banlm,tribal_holding,initial,capital_position,25250,placed,904,Banlm,yes,no
c_banlm,b_sago,city_holding,1450.1.1,port_position,11928,placed,904,Banlm,no,yes
c_winterkeep,b_winterkeep,castle_holding,initial,capital_position,24835,placed,903,Winterkeep,yes,no
c_seshano,b_seshano,tribal_holding,initial,capital_position,8334,placed,1787,Seshano,yes,no
c_teri,b_teri,tribal_holding,initial,capital_position,39312,placed,894,Teri,yes,no
c_qorkh,b_qorkh,tribal_holding,initial,capital_position,16385,placed,897,Qorkh,yes,no
c_tuma,b_tuma,tribal_holding,initial,capital_position,14570,placed,895,Tuma,yes,no
c_daynk,b_daynk,tribal_holding,initial,capital_position,22629,placed,896,Daynk,yes,no
c_nanhu,b_nanhu,tribal_holding,initial,capital_position,34621,placed,901,Nanhu,yes,no
c_yegororyanen,b_yegororyanen,tribal_holding,initial,capital_position,21704,placed,915,Yegororyanen,yes,no
c_quaraband,b_quaraband,tribal_holding,initial,capital_position,42427,placed,899,Quaraband,yes,no
c_darakh,b_darakh,tribal_holding,initial,capital_position,29461,placed,902,Darakh,yes,no
c_darakh,b_taynligola,city_holding,1430.1.1,port_position,14734,placed,902,Darakh,no,yes
c_salira,b_salira,tribal_holding,initial,capital_position,26645,placed,900,Salira,yes,no
c_salira,b_natangoj,city_holding,1470.1.1,port_position,9561,placed,900,Salira,no,yes
c_vral,b_vral,tribal_holding,initial,capital_position,31160,placed,1776,Vral,yes,no
c_bukhouk,b_bukhouk,tribal_holding,initial,capital_position,28073,placed,1779,Bukhouk,yes,no
c_kituzeelal,b_kituzeelal,tribal_holding,initial,capital_position,25146,placed,1778,Kituzeelal,yes,no
c_flowery_well,b_terva,tribal_holding,initial,capital_position,31020,placed,898,Flowery Well,yes,no
c_atoratgins,b_atoratgins,tribal_holding,initial,capital_position,26801,placed,906,Atoratgins,yes,no
c_borich,b_borich,tribal_holding,initial,capital_position,32896,placed,850,Borich,yes,no
c_iris_spring,b_saintkho,castle_holding,initial,capital_position,36006,placed,853,Iris Spring,yes,no
c_jarir,b_jarir,tribal_holding,initial,capital_position,28403,placed,852,Jarir,yes,no
c_sentinel_spire,b_fortress_of_the_old_man,church_holding,initial,capital_position,3335,placed,854,Sentinel Spire,yes,no
c_sentinel_spire,b_budaarcha,castle_holding,initial,sampled,1755,placed,854,Sentinel Spire,no,no
c_sentinel_spire,b_chintshen,church_holding,initial,sampled,1667,placed,854,Sentinel Spire,no,no
c_leopard_shan,b_leopard_shan,tribal_holding,initial,capital_position,21665,placed,826,Leopard Shan,yes,no
c_akashay,b_akashay,tribal_holding,initial,capital_position,16358,placed,933,Akashay,yes,no
c_amassa,b_amassa,tribal_holding,initial,capital_position,22073,placed,827,Amassa,yes,no
c_jelnesh,b_jelnesh,tribal_holding,initial,capital_position,16437,placed,828,Jelnesh,yes,no
c_li_raz,b_li_raz,city_holding,initial,capital_position,11018,placed,1331,Li-Raz,yes,no
c_sakh,b_sakh,tribal_holding,initial,capital_position,44548,placed,879,Sakh,yes,no
c_haxkhun,b_haxkhun,city_holding,initial,capital_position,12317,placed,1271,Haxkhun,yes,no
c_munli,b_munli,tribal_holding,initial,capital_position,27487,placed,882,Munli,yes,no
c_bariya,b_bariya,tribal_holding,initial,capital_position,27570,placed,880,Bariya,yes,no
c_tariatooroi,b_tariatooroi,tribal_holding,initial,capital_position,17241,placed,881,Tariatooroi,yes,no
c_nogoonraat,b_nogoonraat,tribal_holding,initial,capital_position,27903,placed,886,Nogoonraat,yes,no
c_bulaantaro,b_bulaantaro,tribal_holding,initial,capital_position,19919,placed,884,Bulaantaro,yes,no
c_gurvandene,b_gurvandene,tribal_holding,initial,capital_position,28815,placed,883,Gurvandene,yes,no
c_hatgiainli,b_hatgiainli,tribal_holding,initial,capital_position,22963,placed,885,Hatgiainli,yes,no
c_abarun,b_abarun,tribal_holding,initial,capital_position,25627,placed,1780,Abarun,yes,no
c_iceroot_forest,b_bura,tribal_holding,initial,capital_position,24918,placed,855,Iceroot Forest,yes,no
c_bulangalant,b_bulangalant,tribal_holding,initial,capital_position,22025,placed,857,Bulangalant,yes,no
c_shirc,b_shirc,tribal_holding,initial,capital_position,16851,placed,856,Shirc,yes,no
c_banda,b_banda,tribal_holding,initial,capital_position,46721,placed,887,Banda,yes,no
c_bitter_well,b_charig,tribal_holding,initial,capital_position,34665,placed,891,Bitter Well,yes,no
c_horseshoe_oasis,b_bogon,church_holding,initial,capital_position,57967,placed,888,Horseshoe Oasis,yes,no
c_nagoo,b_nagoo,tribal_holding,initial,capital_position,43834,placed,876,Nagoo,yes,no
c_tatanulgts,b_tatanulgts,tribal_holding,initial,capital_position,32207,placed,889,Tatanulgts,yes,no
c_ansi,b_ansi,city_holding,initial,capital_position,49755,placed,877,Ansi,yes,no
c_bara,b_bara,tribal_holding,initial,capital_position,36782,placed,893,Bara,yes,no
c_chegoyui,b_chegoyui,city_holding,initial,capital_position,17416,placed,870,Chegoyui,yes,no
c_deraiairgak,b_deraiairgak,tribal_holding,initial,capital_position,51473,placed,878,Deraiairgak,yes,no
c_pigeon_rock,b_taria,tribal_holding,initial,capital_position,29304,placed,892,Pigeon Rock,yes,no
c_jugicha,b_jugicha,city_holding,initial,capital_position,11960,placed,1334,Jugicha,yes,no
c_quaraqand,b_quaraqand,city_holding,initial,capital_position,18838,placed,1272,Quaraqand,yes,no
c_thunder_hills,b_zoachang,tribal_holding,initial,capital_position,34847,placed,1380,Thunder Hills,yes,no
c_kwachow,b_kwachow,castle_holding,initial,capital_position,6131,placed,1317,Kwachow,yes,no
c_nagai_terrace,b_nagai,tribal_holding,initial,capital_position,11154,placed,1318,Nagai Terrace,yes,no
c_taikho_gaze,b_taikho,tribal_holding,initial,capital_position,23063,placed,1316,Taikho Gaze,yes,no
c_yohun_fields,b_yohun,tribal_holding,initial,capital_position,4763,placed,1319,Yohun Fields,yes,no
c_hulan,b_hulan,tribal_holding,initial,capital_position,22976,placed,1314,Hulan,yes,no
c_banai,b_banai,tribal_holding,initial,capital_position,30841,placed,1279,Banai,yes,no
c_ondene,b_ondene,tribal_holding,initial,capital_position,20978,placed,1335,Ondene,yes,no
c_xair,b_xair,tribal_holding,initial,capital_position,34583,placed,1336,Xair,yes,no
c_chan_liu_shui,b_chan_liu_shui,tribal_holding,initial,capital_position,30607,placed,868,Chan-Liu-Shui,yes,no
c_bakhuk,b_bakhuk,tribal_holding,initial,capital_position,44845,placed,869,Bakhuk,yes,no
c_mata,b_mata_bol,tribal_holding,initial,capital_position,32403,placed,862,Mata,yes,no
c_ni_ko,b_ni_ko,tribal_holding,initial,capital_position,22512,placed,859,Ni-Ko,yes,no
c_tonli,b_tonli,tribal_holding,initial,capital_position,30321,placed,867,Tonli,yes,no
c_burich,b_burich,tribal_holding,initial,capital_position,12325,placed,861,Burich,yes,no
c_bisoturi,b_bisoturi,tribal_holding,initial,capital_position,19256,placed,865,Bisoturi,yes,no
c_khol,b_khol,tribal_holding,initial,capital_position,18903,placed,863,Khol,yes,no
c_qantun,b_qantun,tribal_holding,initial,capital_position,29754,placed,864,Qantun,yes,no
c_gukh,b_gukh,castle_holding,initial,capital_position,14786,placed,860,Gukh,yes,no
c_noondai,b_noondai,castle_holding,initial,capital_position,18221,placed,911,Noondai,yes,no
c_umberwood,b_byog,castle_holding,initial,capital_position,15415,placed,858,Umberwood,yes,no
c_bahat,b_bahat,castle_holding,initial,capital_position,15550,placed,1783,Bahat,yes,no
c_the_great_spire,b_treley,castle_holding,initial,capital_position,952,placed,2307,The Great Spire,yes,no
c_tungtairira,b_tungtairira,tribal_holding,initial,capital_position,24242,placed,871,Tungtairira,yes,no
c_bunshin,b_bunshin,tribal_holding,initial,capital_position,38127,placed,873,Bunshin,yes,no
c_kholassa,b_kholassa,tribal_holding,initial,capital_position,31164,placed,872,Kholassa,yes,no
c_shota,b_shota,tribal_holding,initial,capital_position,16190,placed,875,Shota,yes,no
c_lajang,b_lajang,castle_holding,initial,capital_position,12895,placed,1277,Lajang,yes,no
c_kuning,b_simbilan,tribal_holding,initial,capital_position,24295,placed,1322,Kuning,yes,no
c_aval,b_potong,tribal_holding,initial,capital_position,15657,placed,1762,Aval,yes,no
c_muara,b_muara,castle_holding,initial,capital_position,10399,placed,1285,Muara,yes,no
c_jakadiri,b_thapadan,tribal_holding,initial,capital_position,22042,placed,2488,Jakadiri,yes,no
c_panjang_river,b_kanori,tribal_holding,initial,capital_position,23499,placed,2487,Panjang River,yes,no
c_detar_land,b_saridang,tribal_holding,initial,capital_position,15624,placed,2489,Detar Land,yes,no
c_chulacca,b_barit,tribal_holding,initial,capital_position,19055,placed,2490,Chulacca,yes,no
c_lunru,b_tapakgan,tribal_holding,initial,capital_position,24546,placed,2491,Lunru,yes,no
c_hernes_wood,b_funashi,castle_holding,initial,capital_position,19325,placed,1167,Hernes Wood,yes,no
c_anktarina,b_anktarina,tribal_holding,initial,capital_position,34311,placed,1190,Anktarina,yes,no
c_upper_sempadan,b_amithiph,castle_holding,initial,capital_position,30394,placed,1761,Upper Sempadan,yes,no
c_tshalkha,b_tshalkha,castle_holding,initial,capital_position,21682,placed,1170,Tshalkha,yes,no
c_senia_plateau,b_senia,tribal_holding,initial,capital_position,7070,placed,2331,Senia Plateau,yes,no
c_jhalolokati,b_jhalolokati,tribal_holding,initial,capital_position,32463,placed,1168,Jhalolokati,yes,no
c_segaran_swamp,b_adapra,castle_holding,initial,capital_position,20071,placed,1166,Segaran Swamp,yes,no
c_odesh,b_battachi,castle_holding,initial,capital_position,35831,placed,1169,Odesh,yes,no
c_bukitega,b_bukitega,tribal_holding,initial,capital_position,24426,placed,1520,Bukitega,yes,no
c_narodara,b_narodara,tribal_holding,initial,capital_position,13517,placed,1519,Narodara,yes,no
c_silapathar,b_silapathar,tribal_holding,initial,capital_position,23865,placed,1389,Silapathar,yes,no
c_narari,b_narari,tribal_holding,initial,capital_position,13792,placed,1390,Narari,yes,no
c_limjung,b_limjung,tribal_holding,initial,capital_position,11757,placed,1512,Limjung,yes,no
c_jeranjah,b_jeranjah,tribal_holding,initial,capital_position,13478,placed,1511,Jeranjah,yes,no
c_samphos,b_samphos,tribal_holding,initial,capital_position,10429,placed,1510,Samphos,yes,no
c_tayabuk,b_tayabuk,tribal_holding,initial,capital_position,17496,placed,1518,Tayabuk,yes,no
c_nathenje,b_nathenje,tribal_holding,initial,capital_position,12867,placed,1517,Nathenje,yes,no
c_kajiaruti,b_kajiaruti,tribal_holding,initial,capital_position,7189,placed,1505,Kajiaruti,yes,no
c_hudariyah,b_hudariyah,tribal_holding,initial,capital_position,5406,placed,1506,Hudariyah,yes,no
c_sigram,b_sigram,tribal_holding,initial,capital_position,7501,placed,1508,Sigram,yes,no
c_al_hanieh,b_al_hanieh,castle_holding,initial,capital_position,15359,placed,1504,al-Hanieh,yes,no
c_giniracha,b_giniracha,tribal_holding,initial,capital_position,4849,placed,1507,Giniracha,yes,no
c_nawal,b_nawal,tribal_holding,initial,capital_position,9123,placed,1514,Nawal,yes,no
c_tadabbur,b_tadabbur,tribal_holding,initial,capital_position,2338,placed,1513,Tadabbur,yes,no
c_tadabbur,b_al_hamidiyah,castle_holding,1370.1.1,sampled,2245,placed,1513,Tadabbur,no,yes
c_tadabbur,b_ronralal,city_holding,1371.6.1,port_position,2993,placed,1513,Tadabbur,no,yes
c_gimise,b_gimise,tribal_holding,initial,capital_position,11818,placed,1515,Gimise,yes,no
c_qanadad,b_qanadad,tribal_holding,initial,capital_position,13164,placed,1516,Qanadad,yes,no
c_sariban,b_sariban,tribal_holding,initial,capital_position,9683,placed,1509,Sariban,yes,no
c_huzuz,b_huzuz,castle_holding,initial,capital_position,1212,placed,1467,Huzuz,yes,no
c_huzuz,b_marirah,city_holding,initial,port_position,0,demoted,1467,Huzuz,no,no
c_huzuz,b_gamremah,church_holding,initial,sampled,1332,placed,1467,Huzuz,no,no
