ck3_id,ck2_province,county,barony,is_capital,ck2_history_terrain,bitmap_ck3_terrain,final_ck3_terrain,outcome
1990,34,c_moonwood,b_quaervarr,yes,forest,forest,forest,already_agreed
1991,47,c_night_trees,b_beorunnas_well,yes,forest,forest,forest,already_agreed
1992,48,c_hartsvale,b_stagwick,yes,hills,taiga,hills,applied_capital
1993,52,c_endless_blizzard,b_fir_palace,yes,hills,hills,hills,already_agreed
1994,52,c_endless_blizzard,b_storming_gorge,no,hills,mountains,mountains,kept_strong_bitmap
1995,69,c_the_bleak_plain,b_twilight_hold,yes,arctic,taiga,taiga,already_agreed
1996,69,c_the_bleak_plain,b_truespir,no,arctic,taiga,taiga,already_agreed
1997,49,c_tholvarr,b_tholvarr,yes,mountain,hills,mountains,applied_capital
1998,1435,c_winters_edge,b_tharitesh,yes,hills,taiga,hills,applied_capital
1999,1434,c_toraldur,b_toraldur,yes,glacier,taiga,taiga,already_agreed
2000,1176,c_dzoulins_cradle,b_dzoulins_cradle,yes,glacier,taiga,taiga,already_agreed
2001,1177,c_gallads_garden,b_gallads_garden,yes,glacier,taiga,taiga,already_agreed
2002,1178,c_lonefang,b_lonefang,yes,glacier,taiga,taiga,already_agreed
2003,2,c_amphail,b_bargewright_inn,yes,farmlands,plains,farmlands,applied_capital
2004,2,c_amphail,b_amphail,no,farmlands,farmlands,farmlands,already_agreed
2005,2,c_amphail,b_rundreth,no,farmlands,farmlands,farmlands,already_agreed
2006,2427,c_goldenfields,b_goldenfields,yes,farmlands,farmlands,farmlands,already_agreed
2007,2427,c_goldenfields,b_harvesthome,no,farmlands,farmlands,farmlands,already_agreed
2013,2508,c_sumber_hills,b_scarlet_moon_hall,yes,hills,hills,hills,already_agreed
2014,2508,c_sumber_hills,b_sacred_stone,no,hills,hills,hills,already_agreed
2015,2508,c_sumber_hills,b_rivergard,no,hills,hills,hills,already_agreed
2029,1439,c_starmetal_hills,b_beruns_hill,yes,hills,plains,hills,applied_capital
2030,1439,c_starmetal_hills,b_twilight_tor,no,hills,plains,hills,applied_weak_bitmap
2031,57,c_the_sisters,b_eldathyn,yes,mountain,hills,mountains,applied_capital
2032,57,c_the_sisters,b_khlecayre,no,mountain,forest,forest,kept_strong_bitmap
2033,57,c_the_sisters,b_darmaerthe,no,mountain,hills,hills,kept_strong_bitmap
2034,57,c_the_sisters,b_talon_tower,no,mountain,hills,hills,kept_strong_bitmap
2035,56,c_heartblood,b_lhuve,yes,forest,forest,forest,already_agreed
2036,56,c_heartblood,b_karse,no,forest,forest,forest,already_agreed
2037,1403,c_the_old_trees,b_starshadow,yes,forest,forest,forest,already_agreed
2038,1403,c_the_old_trees,b_old_trees,no,forest,plains,forest,applied_weak_bitmap
2039,1152,c_centaur_run,b_nordahaeril,yes,forest,forest,forest,already_agreed
2040,1152,c_centaur_run,b_morynarth,no,forest,plains,forest,applied_weak_bitmap
2041,1152,c_centaur_run,b_far_forount,no,forest,taiga,taiga,kept_strong_bitmap
2042,70,c_unicorn_run,b_caerilcarn,yes,forest,forest,forest,already_agreed
2043,70,c_unicorn_run,b_ellatharion,no,forest,forest,forest,already_agreed
2044,1568,c_pharren,b_pharren,yes,hills,plains,hills,applied_capital
2045,67,c_tall_trees,b_teuveamanthaar,yes,forest,taiga,forest,applied_capital
2046,67,c_tall_trees,b_morkermhoarth,no,forest,taiga,taiga,kept_strong_bitmap
2047,67,c_tall_trees,b_kerymnaar,no,forest,forest,forest,already_agreed
2048,67,c_tall_trees,b_vale_of_memory,no,forest,forest,forest,already_agreed
2049,300,c_eastwood,b_eastwood,yes,forest,taiga,forest,applied_capital
2050,300,c_eastwood,b_karscragg,no,forest,plains,forest,applied_weak_bitmap
2051,300,c_eastwood,b_starpoint,no,forest,mountains,mountains,kept_strong_bitmap
2052,1692,c_elven_port,b_elven_port,yes,forest,forest,forest,already_agreed
2053,1692,c_elven_port,b_nar_kerymhoarth,no,forest,taiga,taiga,kept_strong_bitmap
2054,2473,c_glaurachyndaar,b_glaurachyndaar,yes,hills,hills,hills,already_agreed
2055,2473,c_glaurachyndaar,b_talgotha,no,hills,taiga,taiga,kept_strong_bitmap
2056,2473,c_glaurachyndaar,b_star_mausoleum,no,hills,hills,hills,already_agreed
2057,2473,c_glaurachyndaar,b_tuerel,no,hills,hills,hills,already_agreed
2058,105,c_ascalhorn,b_hellgate_keep,yes,hills,hills,hills,already_agreed
2059,105,c_ascalhorn,b_orinthae,no,hills,plains,hills,applied_weak_bitmap
2060,105,c_ascalhorn,b_telkouns_tower,no,hills,taiga,taiga,kept_strong_bitmap
2061,105,c_ascalhorn,b_ascalharla,no,hills,plains,hills,applied_weak_bitmap
2062,107,c_far_forest,b_taerymdoom,yes,forest,taiga,forest,applied_capital
2063,305,c_weathercote_wood,b_veska,yes,forest,plains,forest,applied_capital
2064,305,c_weathercote_wood,b_tamm,no,forest,plains,forest,applied_weak_bitmap
2065,305,c_weathercote_wood,b_juloth,no,forest,plains,forest,applied_weak_bitmap
2066,108,c_fallen_lands,b_saharelgard,yes,hills,hills,hills,already_agreed
2067,108,c_fallen_lands,b_dry_hills,no,hills,hills,hills,already_agreed
2068,108,c_fallen_lands,b_ustark,no,hills,hills,hills,already_agreed
2069,1162,c_lothen,b_lothen,yes,forest,forest,forest,already_agreed
2070,1162,c_lothen,b_aelyth,no,forest,plains,forest,applied_weak_bitmap
2071,2475,c_ong_woods,b_arselyndaar,yes,forest,forest,forest,already_agreed
2072,2475,c_ong_woods,b_sylfaaril,no,forest,forest,forest,already_agreed
2073,2475,c_ong_woods,b_caelpiir,no,forest,forest,forest,already_agreed
2074,55,c_lost_peaks,b_morndinvuddrin,yes,forest,forest,forest,already_agreed
2075,55,c_lost_peaks,b_rornfaern,no,forest,taiga,taiga,kept_strong_bitmap
2076,55,c_lost_peaks,b_grandfather_tree,no,forest,taiga,taiga,kept_strong_bitmap
2077,1437,c_mhiilamnir,b_mhiilamniir,yes,forest,forest,forest,already_agreed
2078,1437,c_mhiilamnir,b_fhaorkerymkiir,no,forest,forest,forest,already_agreed
2079,1437,c_mhiilamnir,b_xeler,no,forest,forest,forest,already_agreed
2080,37,c_turlangs_wood,b_citadel_of_the_mists,yes,forest,taiga,forest,applied_capital
2081,37,c_turlangs_wood,b_orlgotha,no,forest,taiga,taiga,kept_strong_bitmap
2082,37,c_turlangs_wood,b_shilrua,no,forest,taiga,taiga,kept_strong_bitmap
2083,37,c_turlangs_wood,b_darkmaidens_leap,no,forest,forest,forest,already_agreed
2085,1,c_waterdeep,b_castle_waterdeep,yes,farmlands,farmlands,farmlands,already_agreed
2086,1,c_waterdeep,b_castle_ward,no,farmlands,hills,hills,kept_strong_bitmap
2087,1,c_waterdeep,b_north_ward,no,farmlands,plains,farmlands,applied_weak_bitmap
2088,1,c_waterdeep,b_the_plinth,no,farmlands,hills,hills,kept_strong_bitmap
2089,1445,c_zundbridge,b_roaring_dragon_house,no,farmlands,wetlands,wetlands,kept_strong_bitmap
2090,1445,c_zundbridge,b_rat_hills,no,farmlands,farmlands,farmlands,already_agreed
2091,1406,c_rassalantar,b_rassalantars_keep,yes,farmlands,hills,farmlands,applied_capital
2092,1406,c_rassalantar,b_rassalantar,no,farmlands,plains,farmlands,applied_weak_bitmap
2093,1406,c_rassalantar,b_maidens_tomb_tor,no,farmlands,plains,farmlands,applied_weak_bitmap
2096,20,c_kryptgarden_forest,b_southkrypt,yes,forest,hills,forest,applied_capital
2097,307,c_westwood,b_kheldell,yes,forest,hills,forest,applied_capital
2098,2195,c_mount_illefarn,b_illefarn_keep,yes,mountain,hills,mountains,applied_capital
2099,2195,c_mount_illefarn,b_laughing_hollow,no,mountain,mountains,mountains,already_agreed
2105,471,c_cony_gap,b_phandalin,yes,hills,plains,hills,applied_capital
2106,471,c_cony_gap,b_umbrage_hill,no,hills,plains,hills,applied_weak_bitmap
2107,471,c_cony_gap,b_axeholm,no,hills,plains,hills,applied_weak_bitmap
2108,471,c_cony_gap,b_ieirithymbul,no,hills,hills,hills,already_agreed
2111,9,c_mere_of_dead_men,b_uthtower,yes,marsh,wetlands,wetlands,already_agreed
2112,9,c_mere_of_dead_men,b_west_harbor,no,marsh,wetlands,wetlands,already_agreed
2114,233,c_ardeep_forest,b_greentree_haven,yes,forest,forest,forest,already_agreed
2115,233,c_ardeep_forest,b_glen_of_aloevan,no,forest,plains,forest,applied_weak_bitmap
2116,233,c_ardeep_forest,b_deepening_moon,no,forest,taiga,taiga,kept_strong_bitmap
2117,1447,c_halangorn,b_talmost,yes,forest,plains,forest,applied_capital
2118,1447,c_halangorn,b_loghann,no,forest,plains,forest,applied_weak_bitmap
2119,1447,c_halangorn,b_hardstone,no,forest,plains,forest,applied_weak_bitmap
2120,8,c_neverwinter,b_castle_never,yes,farmlands,plains,farmlands,applied_capital
2121,8,c_neverwinter,b_the_academy,no,farmlands,plains,farmlands,applied_weak_bitmap
2122,8,c_neverwinter,b_neverdeath,no,farmlands,plains,farmlands,applied_weak_bitmap
2123,2426,c_helms_hold,b_helms_hold,yes,farmlands,plains,farmlands,applied_capital
2124,2426,c_helms_hold,b_helms_cathedral,no,farmlands,plains,farmlands,applied_weak_bitmap
2125,2426,c_helms_hold,b_crossroad_keep,no,farmlands,plains,farmlands,applied_weak_bitmap
2128,11,c_neverwinter_wood,b_thundertree,yes,forest,forest,forest,already_agreed
2129,11,c_neverwinter_wood,b_charwood,no,forest,forest,forest,already_agreed
2130,11,c_neverwinter_wood,b_xinlenal,no,forest,forest,forest,already_agreed
2131,2428,c_sharandar,b_sharandar,yes,forest,forest,forest,already_agreed
2132,2428,c_sharandar,b_eveninglight,no,forest,forest,forest,already_agreed
2133,2438,c_illuskwood,b_everwinter,yes,forest,forest,forest,already_agreed
2136,1015,c_mulsantir,b_mulsantir,yes,forest,plains,forest,applied_capital
2137,1015,c_mulsantir,b_arashamar,no,forest,plains,forest,applied_weak_bitmap
2138,1016,c_ashenwood,b_ashenwood,yes,forest,plains,forest,applied_capital
2142,841,c_citadel_rashemar,b_citadel_rashemar,yes,hills,steppe,hills,applied_capital
2143,1020,c_thasunta,b_shevel,yes,hills,hills,hills,already_agreed
2144,1020,c_thasunta,b_thasunta,no,hills,plains,hills,applied_weak_bitmap
2150,1019,c_urlingwood,b_urling,yes,forest,hills,forest,applied_capital
2151,1019,c_urlingwood,b_taporan,no,forest,plains,forest,applied_weak_bitmap
2156,919,c_horaholm,b_horaholm,yes,hills,taiga,hills,applied_capital
2166,844,c_ugewood,b_uzbeg,yes,forest,forest,forest,already_agreed
2182,1698,c_ochoq,b_ochoq,yes,arctic,taiga,taiga,already_agreed
2185,838,c_shay_hills,b_akhrasut_nath,yes,hills,hills,hills,already_agreed
2186,866,c_syevyer_forest,b_ouranalathas_tower,yes,forest,steppe,forest,applied_capital
2188,585,c_underhome,b_the_gates,yes,subterranean,steppe,mountains,applied_capital
2189,585,c_underhome,b_underhome,no,subterranean,steppe,steppe,kept_strong_bitmap
2190,585,c_underhome,b_scaaminter,no,subterranean,steppe,steppe,kept_strong_bitmap
2191,585,c_underhome,b_tumar,no,subterranean,steppe,steppe,kept_strong_bitmap
2192,489,c_eartheart,b_eartheart,yes,subterranean,steppe,mountains,applied_capital
2193,489,c_eartheart,b_riftedge,no,subterranean,steppe,steppe,kept_strong_bitmap
2194,489,c_eartheart,b_lowstair,no,subterranean,steppe,steppe,kept_strong_bitmap
2195,586,c_quarat,b_firecaverns,yes,subterranean,steppe,mountains,applied_capital
2196,586,c_quarat,b_quarat,no,subterranean,steppe,steppe,kept_strong_bitmap
2197,586,c_quarat,b_vendy,no,subterranean,steppe,steppe,kept_strong_bitmap
2198,587,c_shadows_end,b_hall_of_echoes,yes,subterranean,steppe,mountains,applied_capital
2199,587,c_shadows_end,b_oldfast,no,subterranean,steppe,steppe,kept_strong_bitmap
2200,587,c_shadows_end,b_jurunvalt,no,subterranean,steppe,steppe,kept_strong_bitmap
2201,588,c_rimmator,b_rimmator,yes,subterranean,steppe,mountains,applied_capital
2202,588,c_rimmator,b_nargabuz,no,subterranean,steppe,steppe,kept_strong_bitmap
2203,588,c_rimmator,b_nalatho,no,subterranean,steppe,steppe,kept_strong_bitmap
2204,590,c_daunting,b_daunting,yes,subterranean,steppe,mountains,applied_capital
2205,592,c_glitterdelve,b_glitterdelve,yes,subterranean,steppe,mountains,applied_capital
2206,591,c_harlending,b_harlending,yes,subterranean,steppe,mountains,applied_capital
2207,591,c_harlending,b_orpool,no,subterranean,steppe,steppe,kept_strong_bitmap
2208,591,c_harlending,b_nulukkhol,no,subterranean,steppe,steppe,kept_strong_bitmap
2209,593,c_sundasz,b_sundasz,yes,subterranean,steppe,mountains,applied_capital
2210,593,c_sundasz,b_magkstok,no,subterranean,steppe,steppe,kept_strong_bitmap
2211,589,c_tarnhall,b_tarnhall,yes,subterranean,steppe,mountains,applied_capital
2212,589,c_tarnhall,b_nargabar,no,subterranean,steppe,steppe,kept_strong_bitmap
2213,2562,c_llurth_dreier,b_llurth_dreier,yes,subterranean,steppe,mountains,applied_capital
2214,2562,c_llurth_dreier,b_oozing_city,no,subterranean,steppe,steppe,kept_strong_bitmap
2215,2562,c_llurth_dreier,b_overflowing_pit,no,subterranean,steppe,steppe,kept_strong_bitmap
2236,1739,c_amtar_eave,b_warging,yes,jungle,jungle,jungle,already_agreed
2237,488,c_riftwood,b_riftwood,yes,jungle,steppe,jungle,applied_capital
2238,488,c_riftwood,b_aerilon,no,jungle,steppe,steppe,kept_strong_bitmap
2242,482,c_council_hills,b_hillgard,yes,hills,steppe,hills,applied_capital
2243,482,c_council_hills,b_azil,no,hills,steppe,steppe,kept_strong_bitmap
2265,494,c_channathwood,b_yeshi,yes,jungle,jungle,jungle,already_agreed
2271,521,c_scrabbleground,b_teths_stand,yes,desert,desert,desert,already_agreed
2272,522,c_broken_swords,b_swordsbane,yes,plains,plains,plains,already_agreed
2273,523,c_deadstars,b_wasterun,yes,desert,desert,desert,already_agreed
2274,526,c_iirgar,b_iirgar,yes,desert,plains,desert,applied_capital
2276,524,c_misty_vale,b_misty_keep,yes,jungle,jungle,jungle,already_agreed
2277,535,c_shaareach_forest,b_estacell,yes,jungle,steppe,jungle,applied_capital
2280,1428,c_the_wyrmbones,b_wyrmbone,yes,hills,hills,hills,already_agreed
2305,529,c_the_shaarwood,b_sendail,yes,forest,steppe,forest,applied_capital
2312,1693,c_tangkap,b_tangkap,yes,desert,desert,desert,already_agreed
2314,1287,c_hanya_maut,b_laou,yes,desert,desert,desert,already_agreed
2316,1323,c_perpustakaan,b_perpustakaan,yes,jungle,mountains,jungle,applied_capital
2317,1324,c_sekola_atas,b_sekola_atas,yes,jungle,mountains,jungle,applied_capital
2318,1281,c_kabut,b_utara,yes,jungle,hills,jungle,applied_capital
2320,1284,c_ketcheel,b_selatan,yes,jungle,mountains,jungle,applied_capital
2321,1282,c_lower_kuning,b_barat,yes,jungle,forest,jungle,applied_capital
2322,1353,c_pasar,b_pasar,yes,jungle,mountains,jungle,applied_capital
2323,1353,c_pasar,b_tempat,no,jungle,forest,forest,kept_strong_bitmap
2324,1354,c_lower_kayu,b_padang,yes,jungle,forest,jungle,applied_capital
2325,1387,c_tehing,b_tehing,yes,jungle,forest,jungle,applied_capital
2326,1386,c_ungaran,b_ungaran,yes,jungle,forest,jungle,applied_capital
2327,1357,c_penuh_susak,b_penuh_susak,yes,jungle,mountains,jungle,applied_capital
2328,1358,c_mahligwi,b_mahligwi,yes,jungle,jungle,jungle,already_agreed
2329,1359,c_binatang,b_rambut,yes,jungle,jungle,jungle,already_agreed
2330,1361,c_rimba,b_rimba,yes,jungle,forest,jungle,applied_capital
2331,1360,c_soto,b_sepusang,yes,jungle,hills,jungle,applied_capital
2332,1355,c_keluh,b_penong,yes,jungle,forest,jungle,applied_capital
2344,1418,c_po_yul_dzayul,b_haimang,yes,mountain,mountains,mountains,already_agreed
2346,1298,c_tsagang,b_tsagang,yes,forest,taiga,forest,applied_capital
2347,1329,c_shentsa,b_shentsa,yes,forest,forest,forest,already_agreed
2348,1296,c_draya,b_draya,yes,forest,forest,forest,already_agreed
2349,1296,c_draya,b_fij,no,forest,jungle,jungle,kept_strong_bitmap
2350,1328,c_ekwong,b_ekwong,yes,forest,taiga,forest,applied_capital
2351,1299,c_mache_gap,b_mache,yes,forest,forest,forest,already_agreed
2354,1293,c_phutan,b_phutan,yes,forest,hills,forest,applied_capital
2355,1301,c_kemati_valley,b_kemati,yes,mountain,mountains,mountains,already_agreed
2356,1301,c_kemati_valley,b_lobcha,no,mountain,mountains,mountains,already_agreed
2357,1300,c_langdarma,b_langdarma,yes,mountain,mountains,mountains,already_agreed
2358,1300,c_langdarma,b_gahong,no,mountain,mountains,mountains,already_agreed
2359,1300,c_langdarma,b_kamsoperi,no,mountain,mountains,mountains,already_agreed
2360,1300,c_langdarma,b_kirtilamai,no,mountain,hills,hills,kept_strong_bitmap
2361,1419,c_skyvale,b_chamar,yes,mountain,hills,mountains,applied_capital
2362,1326,c_ohmai,b_ohmai,yes,forest,taiga,forest,applied_capital
2363,1326,c_ohmai,b_pabex,no,forest,taiga,taiga,kept_strong_bitmap
2364,1280,c_joya,b_joya,yes,forest,forest,forest,already_agreed
2365,1295,c_tocpe,b_tocpe,yes,forest,taiga,forest,applied_capital
2366,1325,c_uhon_tsa,b_uhon_tsa,yes,forest,taiga,forest,applied_capital
2367,1294,c_namtan,b_namtan,yes,forest,forest,forest,already_agreed
2368,1292,c_larut,b_larut,yes,forest,forest,forest,already_agreed
2369,732,c_cathyr,b_cathyr,yes,farmlands,plains,farmlands,applied_capital
2370,732,c_cathyr,b_lahyrst,no,farmlands,plains,farmlands,applied_weak_bitmap
2371,732,c_cathyr,b_melina,no,farmlands,plains,farmlands,applied_weak_bitmap
2372,732,c_cathyr,b_angoman,no,farmlands,plains,farmlands,applied_weak_bitmap
2376,793,c_hills_of_the_dead_kings,b_bhyanaga,yes,hills,hills,hills,already_agreed
2377,793,c_hills_of_the_dead_kings,b_mithyme,no,hills,hills,hills,already_agreed
2386,1222,c_conaluil_range,b_condish,yes,hills,hills,hills,already_agreed
2395,794,c_prastuil,b_prastuil,yes,farmlands,plains,farmlands,applied_capital
2396,794,c_prastuil,b_suuriris,no,farmlands,plains,farmlands,applied_weak_bitmap
2397,794,c_prastuil,b_albang,no,farmlands,hills,hills,kept_strong_bitmap
2398,829,c_westbay,b_westbay,yes,farmlands,plains,farmlands,applied_capital
2399,829,c_westbay,b_unan,no,farmlands,plains,farmlands,applied_weak_bitmap
2402,1231,c_azhul_pass,b_zhal,yes,mountain,mountains,mountains,already_agreed
2404,1734,c_rethild_shore,b_mudhill,yes,marsh,wetlands,wetlands,already_agreed
2405,1122,c_the_red_giant,b_red_cove,yes,coastal,hills,hills,kept_rule
2406,1123,c_wards_islands,b_wards_port,yes,coastal,hills,hills,kept_rule
2410,1171,c_dancing_dolphins,b_dolphin_waters,yes,coastal,hills,hills,kept_rule
2413,618,c_irestone,b_evth,yes,jungle,jungle,jungle,already_agreed
2414,619,c_vargath,b_karns,yes,jungle,jungle,jungle,already_agreed
2415,1737,c_molken,b_molken,yes,jungle,forest,jungle,applied_capital
2416,1738,c_aznawood,b_azna_camp,yes,jungle,forest,jungle,applied_capital
2417,621,c_addak,b_vetkth,yes,jungle,jungle,jungle,already_agreed
2418,622,c_gnollhomes,b_ouargh,yes,jungle,jungle,jungle,already_agreed
2419,620,c_wolfwoods,b_helmsa,yes,jungle,forest,jungle,applied_capital
2420,635,c_halarahh,b_halarahh,yes,farmlands,plains,farmlands,applied_capital
2421,635,c_halarahh,b_lath,no,farmlands,plains,farmlands,applied_weak_bitmap
2422,635,c_halarahh,b_halabar,no,farmlands,plains,farmlands,applied_weak_bitmap
2423,635,c_halarahh,b_mardala,no,farmlands,plains,farmlands,applied_weak_bitmap
2424,643,c_aluar,b_nishtul,yes,farmlands,plains,farmlands,applied_capital
2425,643,c_aluar,b_aluarim,no,farmlands,plains,farmlands,applied_weak_bitmap
2429,645,c_sulaziir,b_sulaziir,yes,farmlands,plains,farmlands,applied_capital
2430,645,c_sulaziir,b_marrass,no,farmlands,plains,farmlands,applied_weak_bitmap
2439,649,c_talathgard,b_talathgard,yes,hills,plains,hills,applied_capital
2440,649,c_talathgard,b_talath_pass,no,hills,plains,hills,applied_weak_bitmap
2441,649,c_talathgard,b_achathila,no,hills,hills,hills,already_agreed
2445,651,c_zzuntal,b_zzuntal,yes,farmlands,plains,farmlands,applied_capital
2446,651,c_zzuntal,b_eru,no,farmlands,plains,farmlands,applied_weak_bitmap
2449,1732,c_zoundar,b_zoundar,yes,hills,hills,hills,already_agreed
2450,650,c_thilzoun,b_thilzoun,yes,hills,plains,hills,applied_capital
2451,650,c_thilzoun,b_ssorsil,no,hills,plains,hills,applied_weak_bitmap
2452,650,c_thilzoun,b_mairb,no,hills,hills,hills,already_agreed
2453,650,c_thilzoun,b_erulala,no,hills,hills,hills,already_agreed
2461,1085,c_the_stormtails,b_stormcliffs,yes,coastal,plains,plains,kept_rule
2462,1086,c_shipgrave_isles,b_shipgrave,yes,coastal,plains,plains,kept_rule
2463,638,c_ralasuu_isle,b_rulasuu,yes,coastal,plains,plains,kept_rule
2473,1210,c_nath_pass,b_achernath,yes,mountain,hills,mountains,applied_capital
2474,747,c_beluir,b_beluir,yes,farmlands,plains,farmlands,applied_capital
2475,747,c_beluir,b_helmsong,no,farmlands,plains,farmlands,applied_weak_bitmap
2476,747,c_beluir,b_chaibrook,no,farmlands,plains,farmlands,applied_weak_bitmap
2477,747,c_beluir,b_nalukkhath,no,farmlands,plains,farmlands,applied_weak_bitmap
2481,740,c_otennath,b_otennath,yes,farmlands,plains,farmlands,applied_capital
2482,740,c_otennath,b_shoun,no,farmlands,plains,farmlands,applied_weak_bitmap
2483,742,c_granuin_forest,b_atag,yes,jungle,jungle,jungle,already_agreed
2486,745,c_isle_of_quelthiir,b_sana,yes,coastal,plains,plains,kept_rule
2489,1240,c_mortik_swamp,b_chethel,yes,marsh,wetlands,wetlands,already_agreed
2490,741,c_east_lluirwood,b_nanath,yes,jungle,jungle,jungle,already_agreed
2492,744,c_lluirwood,b_al_tana,yes,jungle,jungle,jungle,already_agreed
2493,1742,c_middle_longwood,b_mortling,yes,jungle,jungle,jungle,already_agreed
2501,1213,c_halruaan_heights,b_broken_helms,yes,mountain,hills,mountains,applied_capital
2503,13,c_baldurs_gate,b_high_hall,yes,farmlands,plains,farmlands,applied_capital
2504,13,c_baldurs_gate,b_ulgoths_beard,no,farmlands,plains,farmlands,applied_weak_bitmap
2505,13,c_baldurs_gate,b_bloomridge,no,farmlands,plains,farmlands,applied_weak_bitmap
2506,13,c_baldurs_gate,b_twin_songs,no,farmlands,plains,farmlands,applied_weak_bitmap
2507,1411,c_chionthar,b_wyrms_crossing,yes,farmlands,plains,farmlands,applied_capital
2508,1411,c_chionthar,b_rivington,no,farmlands,plains,farmlands,applied_weak_bitmap
2510,91,c_arylon,b_arylon,yes,farmlands,plains,farmlands,applied_capital
2516,72,c_roaringshore,b_roaringshore,yes,farmlands,plains,farmlands,applied_capital
2517,72,c_roaringshore,b_lathtarls_lantern,no,farmlands,plains,farmlands,applied_weak_bitmap
2518,14,c_the_trollclaws,b_trollclaw_ford,yes,hills,plains,hills,applied_capital
2520,61,c_cloakwood,b_brown_bear_lodge,yes,forest,plains,forest,applied_capital
2521,2528,c_cloak_bay,b_borlyth,yes,forest,hills,forest,applied_capital
2522,62,c_beregost,b_cragmyr_keep,yes,farmlands,plains,farmlands,applied_capital
2523,62,c_beregost,b_beregost,no,farmlands,plains,farmlands,applied_weak_bitmap
2524,62,c_beregost,b_song_of_the_morning,no,farmlands,plains,farmlands,applied_weak_bitmap
2529,1149,c_orlumbor,b_orlumbor,yes,coastal,plains,plains,kept_rule
2530,1405,c_crab_reach,b_raerest,yes,coastal,plains,plains,kept_rule
2531,2478,c_treacherous_isles,b_caspias,yes,coastal,plains,plains,kept_rule
2536,16,c_scornubel,b_scornubel,yes,farmlands,plains,farmlands,applied_capital
2537,16,c_scornubel,b_scornubel_hall,no,farmlands,plains,farmlands,applied_weak_bitmap
2538,1703,c_vyridian_forest,b_wisteria_vale,yes,forest,plains,forest,applied_capital
2543,65,c_durlags_tower,b_durlags_tower,yes,forest,plains,forest,applied_capital
2544,1183,c_peldvale,b_peldvale,yes,forest,plains,forest,applied_capital
2545,2529,c_wood_of_sharp_teeth,b_stepping_stones,yes,forest,plains,forest,applied_capital
2546,92,c_iriaebor,b_the_tor,yes,farmlands,plains,farmlands,applied_capital
2547,92,c_iriaebor,b_iriaebor,no,farmlands,plains,farmlands,applied_weak_bitmap
2548,92,c_iriaebor,b_dragonrise_keep,no,farmlands,plains,farmlands,applied_weak_bitmap
2549,92,c_iriaebor,b_blacktalon,no,farmlands,hills,hills,kept_strong_bitmap
2550,1429,c_easting,b_easting,yes,farmlands,plains,farmlands,applied_capital
2551,196,c_starfields,b_chatlarhune,yes,plains,steppe,plains,applied_capital
2556,73,c_greenest,b_greenest,yes,farmlands,plains,farmlands,applied_capital
2557,73,c_greenest,b_millstone,no,farmlands,plains,farmlands,applied_weak_bitmap
2561,1182,c_uldoon,b_uldoon_post,yes,farmlands,plains,farmlands,applied_capital
2562,1182,c_uldoon,b_merrydales,no,farmlands,plains,farmlands,applied_weak_bitmap
2563,1701,c_green_fields,b_astranar,yes,plains,plains,plains,already_agreed
2564,90,c_old_well,b_old_well,yes,plains,steppe,plains,applied_capital
2566,103,c_reaching_wood,b_reachgard,yes,forest,plains,forest,applied_capital
2567,1235,c_north_reaching_wood,b_quickwinds,yes,forest,plains,forest,applied_capital
2570,1147,c_northdark_woods,b_drawn_swords,yes,forest,plains,forest,applied_capital
2571,1148,c_trielta_hills,b_hardbuckler,yes,hills,hills,hills,already_agreed
2576,94,c_corm_orp,b_corm_orp,yes,farmlands,plains,farmlands,applied_capital
2577,2423,c_iritasker,b_iritasker,yes,subterranean,hills,mountains,applied_capital
2578,2447,c_oghrann,b_citadel_oghrann,yes,subterranean,mountains,mountains,already_agreed
2579,2448,c_sshamath,b_sshamath,yes,subterranean,mountains,mountains,already_agreed
2580,2448,c_sshamath,b_zorrbauth,no,subterranean,mountains,mountains,already_agreed
2581,211,c_marsh_of_tun,b_wyrmhall,yes,marsh,wetlands,wetlands,already_agreed
2582,211,c_marsh_of_tun,b_threetrees,no,marsh,wetlands,wetlands,already_agreed
2583,1570,c_tun,b_zorastyl_keep,yes,steppe,hills,steppe,applied_capital
2584,1570,c_tun,b_tun,no,steppe,plains,steppe,applied_weak_bitmap
2585,1570,c_tun,b_malorens_rest,no,steppe,hills,hills,kept_strong_bitmap
2586,212,c_veilstone,b_aris_castle,yes,steppe,hills,steppe,applied_capital
2587,154,c_darromar,b_darromar,no,farmlands,plains,farmlands,applied_weak_bitmap
2588,154,c_darromar,b_garden_of_rhinda,no,farmlands,plains,farmlands,applied_weak_bitmap
2589,154,c_darromar,b_queens_market,no,farmlands,plains,farmlands,applied_weak_bitmap
2590,154,c_darromar,b_black_quarter,no,farmlands,plains,farmlands,applied_weak_bitmap
2610,116,c_firedrake,b_millvulthan,yes,forest,plains,forest,applied_capital
2611,116,c_firedrake,b_velen,no,forest,plains,forest,applied_weak_bitmap
2612,116,c_firedrake,b_tordraken,no,forest,plains,forest,applied_weak_bitmap
2613,116,c_firedrake,b_the_stoneblade,no,forest,plains,forest,applied_weak_bitmap
2614,117,c_fyraven,b_jhaansciim,yes,forest,plains,forest,applied_capital
2615,117,c_fyraven,b_honourguard,no,forest,plains,forest,applied_weak_bitmap
2616,117,c_fyraven,b_khalids_wall,no,forest,forest,forest,already_agreed
